InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,line_value,absolute_line_value,transaction_type,is_return,is_cancellation,is_adjustment,is_zero_price,is_extreme_quantity,customer_available,year,month,day,day_of_week,quarter
C537251,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,-6,12/06/2010 10:45,4.95,,United Kingdom,-29.7,29.7,CANCELLATION,0,1,0,0,0,0,2010,12,6,Monday,4
C537251,22418,10 COLOUR SPACEBOY PEN,-7,12/06/2010 10:45,0.85,,United Kingdom,-5.95,5.95,CANCELLATION,0,1,0,0,0,0,2010,12,6,Monday,4
C537251,22911,PAPER CHAIN KIT LONDON,-2,12/06/2010 10:45,2.95,,United Kingdom,-5.9,5.9,CANCELLATION,0,1,0,0,0,0,2010,12,6,Monday,4
C537251,22940,FELTCRAFT CHRISTMAS FAIRY,-5,12/06/2010 10:45,4.25,,United Kingdom,-21.25,21.25,CANCELLATION,0,1,0,0,0,0,2010,12,6,Monday,4
C537251,22141,CHRISTMAS CRAFT TREE TOP ANGEL,-8,12/06/2010 10:45,2.1,,United Kingdom,-16.8,16.8,CANCELLATION,0,1,0,0,0,0,2010,12,6,Monday,4
C537251,22328,ROUND SNACK BOXES SET OF 4 FRUITS,-2,12/06/2010 10:45,2.95,,United Kingdom,-5.9,5.9,CANCELLATION,0,1,0,0,0,0,2010,12,6,Monday,4
C537251,22536,MAGIC DRAWING SLATE PURDEY,-11,12/06/2010 10:45,0.42,,United Kingdom,-4.62,4.62,CANCELLATION,0,1,0,0,0,0,2010,12,6,Monday,4
C537251,21826,EIGHT PIECE DINOSAUR SET,-4,12/06/2010 10:45,1.25,,United Kingdom,-5.0,5.0,CANCELLATION,0,1,0,0,0,0,2010,12,6,Monday,4
C537251,22466,FAIRY TALE COTTAGE NIGHTLIGHT,-3,12/06/2010 10:45,1.95,,United Kingdom,-5.85,5.85,CANCELLATION,0,1,0,0,0,0,2010,12,6,Monday,4
C537314,21349,IVY HEART WREATH,-4,12/06/2010 11:42,6.75,13497,United Kingdom,-27.0,27.0,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537320,35400,WOODEN BOX ADVENT CALENDAR,-1,12/06/2010 11:47,8.9499999999999993,14867,United Kingdom,-8.95,8.95,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537333,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-4,12/06/2010 12:00,8.5,12474,Germany,-34.0,34.0,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
537363,84569B,PACK 3 FIRE ENGINE/CAR PATCHES,-20,12/06/2010 12:35,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2010,12,6,Monday,4
537364,21027,NINJA RABBIT PINK,-70,12/06/2010 12:36,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2010,12,6,Monday,4
C537373,22423,REGENCY CAKESTAND 3 TIER,-1,12/06/2010 12:55,12.75,14487,United Kingdom,-12.75,12.75,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537379,22865,HAND WARMER OWL DESIGN,-10,12/06/2010 13:12,2.1,15882,United Kingdom,-21.0,21.0,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537383,21658,GLASS  BEURRE DISH,-1,12/06/2010 13:17,3.95,16550,United Kingdom,-3.95,3.95,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537383,22197,SMALL POPCORN HOLDER,-1,12/06/2010 13:17,0.85,16550,United Kingdom,-0.85,0.85,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537383,22371,AIRLINE BAG VINTAGE TOKYO 78,-1,12/06/2010 13:17,4.25,16550,United Kingdom,-4.25,4.25,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537398,22430,ENAMEL WATERING CAN CREAM,-1,12/06/2010 14:22,4.95,15426,United Kingdom,-4.95,4.95,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
537401,84898F,YELLOW FLOWERS FELT HANDBAG KIT,-24,12/06/2010 14:37,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2010,12,6,Monday,4
C537402,22926,IVORY GIANT GARDEN THERMOMETER,-4,12/06/2010 14:43,5.95,15502,United Kingdom,-23.8,23.8,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537402,22927,GREEN GIANT GARDEN THERMOMETER,-4,12/06/2010 14:43,5.95,15502,United Kingdom,-23.8,23.8,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537402,22849,BREAD BIN DINER STYLE MINT,-4,12/06/2010 14:43,14.95,15502,United Kingdom,-59.8,59.8,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537402,22847,BREAD BIN DINER STYLE IVORY,-4,12/06/2010 14:43,14.95,15502,United Kingdom,-59.8,59.8,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537402,47580,TEA TIME DES TEA COSY,-6,12/06/2010 14:43,2.5499999999999998,15502,United Kingdom,-15.3,15.3,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537402,22196,SMALL HEART MEASURING SPOONS,-12,12/06/2010 14:43,0.85,15502,United Kingdom,-10.2,10.2,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537406,22926,IVORY GIANT GARDEN THERMOMETER,-4,12/06/2010 14:53,5.95,15502,United Kingdom,-23.8,23.8,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537406,22927,GREEN GIANT GARDEN THERMOMETER,-4,12/06/2010 14:53,5.95,15502,United Kingdom,-23.8,23.8,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537406,22847,BREAD BIN DINER STYLE IVORY,-4,12/06/2010 14:53,14.95,15502,United Kingdom,-59.8,59.8,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537406,22849,BREAD BIN DINER STYLE MINT,-4,12/06/2010 14:53,14.95,15502,United Kingdom,-59.8,59.8,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537408,47580,TEA TIME DES TEA COSY,-6,12/06/2010 14:55,2.5499999999999998,15502,United Kingdom,-15.3,15.3,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537408,22196,SMALL HEART MEASURING SPOONS,-12,12/06/2010 14:55,0.85,15502,United Kingdom,-10.2,10.2,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537413,22834,HAND WARMER BABUSHKA DESIGN,-72,12/06/2010 15:07,2.1,14409,United Kingdom,-151.2,151.2,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537414,POST,POSTAGE,-1,12/06/2010 15:09,4.41,16861,United Kingdom,-4.41,4.41,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537414,22086,PAPER CHAIN KIT 50'S CHRISTMAS,-6,12/06/2010 15:09,2.95,16861,United Kingdom,-17.7,17.7,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537416,22840,ROUND CAKE TIN VINTAGE RED,-1,12/06/2010 15:10,7.95,16138,United Kingdom,-7.95,7.95,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537417,22960,JAM MAKING SET WITH JARS,-1,12/06/2010 15:12,4.25,13481,United Kingdom,-4.25,4.25,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
537425,84968F,check,-20,12/06/2010 15:35,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2010,12,6,Monday,4
537426,84968E,check,-35,12/06/2010 15:36,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2010,12,6,Monday,4
537427,84968B,SET OF 16 VINTAGE IVORY CUTLERY,-21,12/06/2010 15:37,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2010,12,6,Monday,4
537432,35833G,damages,-43,12/06/2010 16:10,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2010,12,6,Monday,4
C537431,21755,LOVE BUILDING BLOCK WORD,-1,12/06/2010 16:10,5.95,16782,United Kingdom,-5.95,5.95,CANCELLATION,0,1,0,0,0,1,2010,12,6,Monday,4
C537444,22580,ADVENT CALENDAR GINGHAM SACK,-8,12/07/2010 08:42,5.95,14850,United Kingdom,-47.6,47.6,CANCELLATION,0,1,0,0,0,1,2010,12,7,Tuesday,4
C537445,22418,10 COLOUR SPACEBOY PEN,-11,12/07/2010 08:57,0.85,15021,United Kingdom,-9.35,9.35,CANCELLATION,0,1,0,0,0,1,2010,12,7,Tuesday,4
537449,21054,NURSE'S BAG SOFT TOY,-30,12/07/2010 09:26,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2010,12,7,Tuesday,4
537450,20684,STRAWBERRY DREAM CHILDS UMBRELLA,-19,12/07/2010 09:26,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2010,12,7,Tuesday,4
537451,84881,BLUE WIRE SPIRAL CANDLE HOLDER,-11,12/07/2010 09:27,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2010,12,7,Tuesday,4
537452,20941,FROG CANDLE,-24,12/07/2010 09:28,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2010,12,7,Tuesday,4
537453,21248,DOOR HANGER  MUM + DADS ROOM,-18,12/07/2010 09:28,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2010,12,7,Tuesday,4
537454,21349,,-44,12/07/2010 09:30,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2010,12,7,Tuesday,4
537455,22155,STAR DECORATION RUSTIC,-70,12/07/2010 09:31,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2010,12,7,Tuesday,4
537466,21488,RED WHITE SCARF  HOT WATER BOTTLE,-50,12/07/2010 10:33,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2010,12,7,Tuesday,4
C537530,21527,RED RETROSPOT TRADITIONAL TEAPOT,-1,12/07/2010 11:47,7.95,13319,United Kingdom,-7.95,7.95,CANCELLATION,0,1,0,0,0,1,2010,12,7,Tuesday,4
C537530,85047,WHITE BEADED GARLAND STRING 20LIGHT,-2,12/07/2010 11:47,6.35,13319,United Kingdom,-12.7,12.7,CANCELLATION,0,1,0,0,0,1,2010,12,7,Tuesday,4
C537530,22726,ALARM CLOCK BAKELIKE GREEN,-2,12/07/2010 11:47,3.75,13319,United Kingdom,-7.5,7.5,CANCELLATION,0,1,0,0,0,1,2010,12,7,Tuesday,4
C537572,BANK CHARGES,Bank Charges,-1,12/07/2010 12:00,95.38,,United Kingdom,-95.38,95.38,CANCELLATION,0,1,0,0,0,0,2010,12,7,Tuesday,4
C537581,S,SAMPLES,-1,12/07/2010 12:03,12.95,,United Kingdom,-12.95,12.95,CANCELLATION,0,1,0,0,0,0,2010,12,7,Tuesday,4
C537581,S,SAMPLES,-1,12/07/2010 12:03,52,,United Kingdom,-52.0,52.0,CANCELLATION,0,1,0,0,0,0,2010,12,7,Tuesday,4
C537596,22968,ROSE COTTAGE KEEPSAKE BOX,-2,12/07/2010 12:31,9.9499999999999993,17954,United Kingdom,-19.9,19.9,CANCELLATION,0,1,0,0,0,1,2010,12,7,Tuesday,4
C537597,D,Discount,-1,12/07/2010 12:34,281,15498,United Kingdom,-281.0,281.0,CANCELLATION,0,1,0,0,0,1,2010,12,7,Tuesday,4
C537600,AMAZONFEE,AMAZON FEE,-1,12/07/2010 12:41,1,,United Kingdom,-1.0,1.0,CANCELLATION,0,1,0,0,0,0,2010,12,7,Tuesday,4
C537602,85099B,JUMBO BAG RED RETROSPOT,-1,12/07/2010 12:45,1.65,17511,United Kingdom,-1.65,1.65,CANCELLATION,0,1,0,0,0,1,2010,12,7,Tuesday,4
C537602,21622,VINTAGE UNION JACK CUSHION COVER,-1,12/07/2010 12:45,4.95,17511,United Kingdom,-4.95,4.95,CANCELLATION,0,1,0,0,0,1,2010,12,7,Tuesday,4
C537602,22065,CHRISTMAS PUDDING TRINKET POT,-1,12/07/2010 12:45,1.25,17511,United Kingdom,-1.25,1.25,CANCELLATION,0,1,0,0,0,1,2010,12,7,Tuesday,4
C537602,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,12/07/2010 12:45,8.5,17511,United Kingdom,-8.5,8.5,CANCELLATION,0,1,0,0,0,1,2010,12,7,Tuesday,4
C537602,22654,DELUXE SEWING KIT,-1,12/07/2010 12:45,4.95,17511,United Kingdom,-4.95,4.95,CANCELLATION,0,1,0,0,0,1,2010,12,7,Tuesday,4
C537602,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,12/07/2010 12:45,2.5499999999999998,17511,United Kingdom,-2.55,2.55,CANCELLATION,0,1,0,0,0,1,2010,12,7,Tuesday,4
C537602,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,-1,12/07/2010 12:45,2.95,17511,United Kingdom,-2.95,2.95,CANCELLATION,0,1,0,0,0,1,2010,12,7,Tuesday,4
C537602,22197,SMALL POPCORN HOLDER,-1,12/07/2010 12:45,0.72,17511,United Kingdom,-0.72,0.72,CANCELLATION,0,1,0,0,0,1,2010,12,7,Tuesday,4
C537602,22659,LUNCH BOX I LOVE LONDON,-4,12/07/2010 12:45,1.65,17511,United Kingdom,-6.6,6.6,CANCELLATION,0,1,0,0,0,1,2010,12,7,Tuesday,4
C537602,22169,FAMILY ALBUM WHITE PICTURE FRAME,-1,12/07/2010 12:45,7.65,17511,United Kingdom,-7.65,7.65,CANCELLATION,0,1,0,0,0,1,2010,12,7,Tuesday,4
C537602,21843,RED RETROSPOT CAKE STAND,-1,12/07/2010 12:45,9.9499999999999993,17511,United Kingdom,-9.95,9.95,CANCELLATION,0,1,0,0,0,1,2010,12,7,Tuesday,4
C537602,22423,REGENCY CAKESTAND 3 TIER,-2,12/07/2010 12:45,10.95,17511,United Kingdom,-21.9,21.9,CANCELLATION,0,1,0,0,0,1,2010,12,7,Tuesday,4
C537602,84050,PINK HEART SHAPE EGG FRYING PAN,-1,12/07/2010 12:45,1.25,17511,United Kingdom,-1.25,1.25,CANCELLATION,0,1,0,0,0,1,2010,12,7,Tuesday,4
C537602,22198,LARGE POPCORN HOLDER,-1,12/07/2010 12:45,1.45,17511,United Kingdom,-1.45,1.45,CANCELLATION,0,1,0,0,0,1,2010,12,7,Tuesday,4
C537610,M,Manual,-1,12/07/2010 13:23,631.30999999999995,,United Kingdom,-631.31,631.31,CANCELLATION,0,1,0,0,0,0,2010,12,7,Tuesday,4
C537611,22865,HAND WARMER OWL DESIGN,-36,12/07/2010 13:25,2.1,17675,United Kingdom,-75.6,75.6,CANCELLATION,0,1,0,0,0,1,2010,12,7,Tuesday,4
C537613,M,Manual,-1,12/07/2010 13:28,313.77999999999997,,United Kingdom,-313.78,313.78,CANCELLATION,0,1,0,0,0,0,2010,12,7,Tuesday,4
C537630,AMAZONFEE,AMAZON FEE,-1,12/07/2010 15:04,13541.33,,United Kingdom,-13541.33,13541.33,CANCELLATION,0,1,0,0,0,0,2010,12,7,Tuesday,4
C537644,AMAZONFEE,AMAZON FEE,-1,12/07/2010 15:34,13474.79,,United Kingdom,-13474.79,13474.79,CANCELLATION,0,1,0,0,0,0,2010,12,7,Tuesday,4
C537647,AMAZONFEE,AMAZON FEE,-1,12/07/2010 15:41,5519.25,,United Kingdom,-5519.25,5519.25,CANCELLATION,0,1,0,0,0,0,2010,12,7,Tuesday,4
C537651,AMAZONFEE,AMAZON FEE,-1,12/07/2010 15:49,13541.33,,United Kingdom,-13541.33,13541.33,CANCELLATION,0,1,0,0,0,0,2010,12,7,Tuesday,4
C537652,AMAZONFEE,AMAZON FEE,-1,12/07/2010 15:51,6706.71,,United Kingdom,-6706.71,6706.71,CANCELLATION,0,1,0,0,0,0,2010,12,7,Tuesday,4
C537656,21258,VICTORIAN SEWING BOX LARGE,-12,12/07/2010 16:21,10.95,15100,United Kingdom,-131.4,131.4,CANCELLATION,0,1,0,0,0,1,2010,12,7,Tuesday,4
C537677,21166,COOK WITH WINE METAL SIGN,-1,12/08/2010 09:55,1.95,14796,United Kingdom,-1.95,1.95,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537684,22301,COFFEE MUG CAT + BIRD DESIGN,-1,12/08/2010 10:18,2.5499999999999998,14901,United Kingdom,-2.55,2.55,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537684,22730,ALARM CLOCK BAKELIKE IVORY,-1,12/08/2010 10:18,3.75,14901,United Kingdom,-3.75,3.75,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
537687,84840,SWEETHEART CARRY-ALL BASKET,-9,12/08/2010 10:26,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2010,12,8,Wednesday,4
C537746,22156,HEART DECORATION WITH PEARLS,-1,12/08/2010 11:03,0.85,15021,United Kingdom,-0.85,0.85,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537746,21558,SKULL LUNCH BOX WITH CUTLERY,-1,12/08/2010 11:03,2.5499999999999998,15021,United Kingdom,-2.55,2.55,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537746,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-1,12/08/2010 11:03,3.25,15021,United Kingdom,-3.25,3.25,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537756,21914,BLUE HARMONICA IN BOX,-24,12/08/2010 11:33,1.25,14952,United Kingdom,-30.0,30.0,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537756,84949,SILVER HANGING T-LIGHT HOLDER,-8,12/08/2010 11:33,1.65,14952,United Kingdom,-13.2,13.2,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537756,21275,ZINC TOP  2 DOOR WOODEN SHELF,-4,12/08/2010 11:33,14.95,14952,United Kingdom,-59.8,59.8,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537763,85068,CREAM SWEETHEART SHELF + HOOKS,-1,12/08/2010 12:03,7.95,16713,United Kingdom,-7.95,7.95,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537788,90062,CARNIVAL BRACELET,-1,12/08/2010 12:49,12.75,15916,United Kingdom,-12.75,12.75,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537788,16202E,BLACK PHOTO ALBUM,-1,12/08/2010 12:49,5.55,15916,United Kingdom,-5.55,5.55,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537797,22501,PICNIC BASKET WICKER LARGE,-1,12/08/2010 13:07,8.5,13113,United Kingdom,-8.5,8.5,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537797,22423,REGENCY CAKESTAND 3 TIER,-2,12/08/2010 13:07,10.95,13113,United Kingdom,-21.9,21.9,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537797,22469,HEART OF WICKER SMALL,-1,12/08/2010 13:07,1.45,13113,United Kingdom,-1.45,1.45,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537798,22357,KINGS CHOICE BISCUIT TIN,-1,12/08/2010 13:07,4.25,16553,United Kingdom,-4.25,4.25,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537805,35004C,SET OF 3 COLOURED  FLYING DUCKS,-1,12/08/2010 13:18,4.6500000000000004,15311,United Kingdom,-4.65,4.65,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537805,40001,WHITE BAMBOO RIBS LAMPSHADE,-2,12/08/2010 13:18,0.64,15311,United Kingdom,-1.28,1.28,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537805,85047,WHITE BEADED GARLAND STRING 20LIGHT,-1,12/08/2010 13:18,5.55,15311,United Kingdom,-5.55,5.55,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537805,22719,GUMBALL MONOCHROME COAT RACK,-3,12/08/2010 13:18,1.06,15311,United Kingdom,-3.18,3.18,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537805,20798,CLEAR MILKSHAKE GLASS,-4,12/08/2010 13:18,1.65,15311,United Kingdom,-6.6,6.6,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537805,22198,LARGE POPCORN HOLDER,-1,12/08/2010 13:18,1.45,15311,United Kingdom,-1.45,1.45,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537805,22197,SMALL POPCORN HOLDER,-1,12/08/2010 13:18,0.72,15311,United Kingdom,-0.72,0.72,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537805,20829,GLITTER HANGING BUTTERFLY STRING,-1,12/08/2010 13:18,2.1,15311,United Kingdom,-2.1,2.1,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537805,22571,ROCKING HORSE RED CHRISTMAS,-1,12/08/2010 13:18,0.85,15311,United Kingdom,-0.85,0.85,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537807,84949,SILVER HANGING T-LIGHT HOLDER,-5,12/08/2010 13:23,1.65,13495,United Kingdom,-8.25,8.25,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537807,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-3,12/08/2010 13:23,4.95,13495,United Kingdom,-14.85,14.85,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537807,21143,ANTIQUE GLASS HEART DECORATION,-1,12/08/2010 13:23,1.95,13495,United Kingdom,-1.95,1.95,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537807,21812,GARLAND WITH HEARTS AND BELLS,-6,12/08/2010 13:23,4.95,13495,United Kingdom,-29.7,29.7,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537812,21843,RED RETROSPOT CAKE STAND,-10,12/08/2010 13:33,9.9499999999999993,14299,United Kingdom,-99.5,99.5,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537812,22423,REGENCY CAKESTAND 3 TIER,-10,12/08/2010 13:33,10.95,14299,United Kingdom,-109.5,109.5,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537814,20703,BLUE PADDED SOFT MOBILE,-3,12/08/2010 13:43,4.25,12712,Germany,-12.75,12.75,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537820,22627,MINT KITCHEN SCALES,-1,12/08/2010 14:10,8.5,16016,United Kingdom,-8.5,8.5,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537821,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-3,12/08/2010 14:20,6.95,18193,United Kingdom,-20.85,20.85,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537824,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-1,12/08/2010 14:27,9.9499999999999993,12870,United Kingdom,-9.95,9.95,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537824,22784,LANTERN CREAM GAZEBO,-1,12/08/2010 14:27,4.95,12870,United Kingdom,-4.95,4.95,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537832,22073,RED RETROSPOT STORAGE JAR,-2,12/08/2010 14:52,3.75,16858,United Kingdom,-7.5,7.5,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537832,21531,RED RETROSPOT SUGAR JAM BOWL,-4,12/08/2010 14:52,2.1,16858,United Kingdom,-8.4,8.4,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537832,21527,RED RETROSPOT TRADITIONAL TEAPOT,-2,12/08/2010 14:52,6.95,16858,United Kingdom,-13.9,13.9,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537834,22697,GREEN REGENCY TEACUP AND SAUCER,-1,12/08/2010 14:54,2.95,13267,United Kingdom,-2.95,2.95,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537834,21314,SMALL GLASS HEART TRINKET POT,-1,12/08/2010 14:54,2.1,13267,United Kingdom,-2.1,2.1,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537834,22798,ANTIQUE GLASS DRESSING TABLE POT,-3,12/08/2010 14:54,2.95,13267,United Kingdom,-8.85,8.85,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537835,22138,BAKING SET 9 PIECE RETROSPOT,-3,12/08/2010 14:57,4.95,14618,United Kingdom,-14.85,14.85,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537838,22299,PIG KEYRING WITH LIGHT & SOUND,-4,12/08/2010 15:01,1.25,13115,United Kingdom,-5.0,5.0,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537853,79000,MOROCCAN TEA GLASS,-1,12/08/2010 15:57,0.85,13370,United Kingdom,-0.85,0.85,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537853,22940,FELTCRAFT CHRISTMAS FAIRY,-1,12/08/2010 15:57,4.25,13370,United Kingdom,-4.25,4.25,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537853,22169,FAMILY ALBUM WHITE PICTURE FRAME,-2,12/08/2010 15:57,8.5,13370,United Kingdom,-17.0,17.0,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537853,22697,GREEN REGENCY TEACUP AND SAUCER,-1,12/08/2010 15:57,2.95,13370,United Kingdom,-2.95,2.95,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537853,22960,JAM MAKING SET WITH JARS,-2,12/08/2010 15:57,4.25,13370,United Kingdom,-8.5,8.5,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537856,37370,RETRO COFFEE MUGS ASSORTED,-2,12/08/2010 15:59,1.25,14388,United Kingdom,-2.5,2.5,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537856,21843,RED RETROSPOT CAKE STAND,-1,12/08/2010 15:59,10.95,14388,United Kingdom,-10.95,10.95,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537857,D,Discount,-1,12/08/2010 16:00,267.12,17340,United Kingdom,-267.12,267.12,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537860,84406B,CREAM CUPID HEARTS COAT HANGER,-8,12/08/2010 16:15,3.25,16252,United Kingdom,-26.0,26.0,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537860,22295,HEART FILIGREE DOVE LARGE,-12,12/08/2010 16:15,1.65,16252,United Kingdom,-19.8,19.8,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537860,22193,RED DINER WALL CLOCK,-2,12/08/2010 16:15,8.5,16252,United Kingdom,-17.0,17.0,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537860,22180,RETROSPOT LAMP,-1,12/08/2010 16:15,9.9499999999999993,16252,United Kingdom,-9.95,9.95,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537860,21624,VINTAGE UNION JACK DOORSTOP,-3,12/08/2010 16:15,5.95,16252,United Kingdom,-17.85,17.85,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
C537860,21485,RETROSPOT HEART HOT WATER BOTTLE,-3,12/08/2010 16:15,4.95,16252,United Kingdom,-14.85,14.85,CANCELLATION,0,1,0,0,0,1,2010,12,8,Wednesday,4
