customer_id,country,total_spend,order_count,units_purchased,average_order_value,first_purchase,last_purchase,recency,frequency,monetary_value,r_score,f_score,m_score,rfm_score,rfm_segment,retention_action
14031,United Kingdom,14634.64,19,5788.0,770.24,2010-12-02 16:34,2011-12-02 17:13,6,19,14634.64,5,5,5,555,Champions,Nurture and recommend next purchase
14775,United Kingdom,1011.9,3,1174.0,337.3,2010-12-02 16:38,2011-10-12 15:27,57,3,1011.9,3,4,4,344,Loyal customers,Nurture and recommend next purchase
12971,United Kingdom,10930.26,86,9289.0,127.1,2010-12-02 16:42,2011-12-06 12:20,3,86,10930.26,5,5,5,555,Champions,Nurture and recommend next purchase
15834,United Kingdom,2076.3,4,961.0,519.08,2010-12-02 16:45,2011-09-30 14:41,69,4,2076.3,3,4,5,345,Loyal customers,Nurture and recommend next purchase
17659,United Kingdom,2954.75,12,1525.0,246.23,2010-12-02 16:46,2011-12-06 09:29,3,12,2954.75,5,5,5,555,Champions,Nurture and recommend next purchase
15299,United Kingdom,3787.09,7,2948.0,541.01,2010-12-02 16:48,2011-10-03 14:19,66,7,3787.09,3,5,5,355,Champions,Nurture and recommend next purchase
15646,United Kingdom,425.14,3,394.0,141.71,2010-12-02 16:59,2011-07-05 09:53,157,3,425.14,2,4,2,242,Inactive,Win-back campaign
13958,United Kingdom,-102.45,0,0,0,2010-12-02 17:03,2010-12-02 17:03,371,0,-102.45,1,1,1,111,Inactive,Win-back campaign
14443,United Kingdom,1400.88,4,938.0,350.22,2010-12-02 17:05,2011-10-17 10:10,53,4,1400.88,3,4,4,344,Loyal customers,Nurture and recommend next purchase
14156,EIRE,113214.59,55,57768.0,2058.45,2010-12-02 17:08,2011-11-30 10:54,9,55,113214.59,5,5,5,555,Champions,Nurture and recommend next purchase
16995,United Kingdom,-1.25,0,0,0,2010-12-02 17:09,2010-12-02 17:09,371,0,-1.25,1,1,1,111,Inactive,Win-back campaign
13402,United Kingdom,621.23,2,479.0,310.62,2010-12-02 17:12,2011-08-04 15:51,126,2,621.23,2,3,3,233,Inactive,Win-back campaign
18168,United Kingdom,1123.74,6,592.0,187.29,2010-12-02 17:14,2011-06-16 19:21,175,6,1123.74,2,5,4,254,Loyal customers,Nurture and recommend next purchase
17757,United Kingdom,5573.59,30,3318.0,185.79,2010-12-02 17:17,2011-12-08 15:31,0,30,5573.59,5,5,5,555,Champions,Nurture and recommend next purchase
14625,United Kingdom,848.48,2,335.0,424.24,2010-12-02 17:19,2011-06-07 15:40,184,2,848.48,1,3,3,133,Inactive,Win-back campaign
13011,United Kingdom,50.55,1,13.0,50.55,2010-12-02 17:22,2010-12-02 17:22,371,1,50.55,1,2,1,121,Inactive,Win-back campaign
13798,United Kingdom,36352.87,57,23948.0,637.77,2010-12-02 17:24,2011-12-08 15:51,0,57,36352.87,5,5,5,555,Champions,Nurture and recommend next purchase
15384,United Kingdom,635.76,2,596.0,317.88,2010-12-02 17:27,2011-06-23 10:57,169,2,635.76,2,3,3,233,Inactive,Win-back campaign
14264,United Kingdom,319.47,2,70.0,159.74,2010-12-02 17:35,2011-07-08 10:20,154,2,319.47,2,3,2,232,Inactive,Win-back campaign
13295,United Kingdom,197.95,1,82.0,197.95,2010-12-02 17:36,2010-12-15 11:21,359,1,197.95,1,2,1,121,Inactive,Win-back campaign
16754,United Kingdom,2002.4,1,4280.0,2002.4,2010-12-02 17:38,2010-12-02 17:38,371,1,2002.4,1,2,5,125,At-risk high value,Personal outreach + tailored offer
16634,United Kingdom,217.9,2,82.0,108.95,2010-12-02 17:41,2011-05-01 12:09,222,2,217.9,1,3,1,131,Inactive,Win-back campaign
18239,United Kingdom,1561.61,5,795.0,312.32,2010-12-02 17:48,2011-05-05 12:38,218,5,1561.61,1,5,4,154,Loyal customers,Nurture and recommend next purchase
14576,United Kingdom,35.4,1,12.0,35.4,2010-12-02 17:51,2010-12-02 17:51,371,1,35.4,1,2,1,121,Inactive,Win-back campaign
13145,United Kingdom,614.77,4,145.0,153.69,2010-12-02 18:06,2011-10-31 12:45,39,4,614.77,3,4,3,343,Loyal customers,Nurture and recommend next purchase
14395,United Kingdom,3444.11,9,1689.0,382.68,2010-12-02 18:15,2011-12-07 14:34,1,9,3444.11,5,5,5,555,Champions,Nurture and recommend next purchase
14865,United Kingdom,52.2,2,108.0,26.1,2010-12-02 18:23,2011-12-02 16:25,6,2,52.2,5,3,1,531,Growing customers,Nurture and recommend next purchase
15093,United Kingdom,4410.14,6,3760.0,735.02,2010-12-02 18:25,2011-11-21 13:09,17,6,4410.14,4,5,5,455,Champions,Nurture and recommend next purchase
12738,Germany,155.35,1,148.0,155.35,2010-12-02 18:27,2010-12-02 18:27,371,1,155.35,1,2,1,121,Inactive,Win-back campaign
16150,United Kingdom,1906.07,5,1047.0,381.21,2010-12-02 18:27,2011-11-01 09:29,38,5,1906.07,3,5,4,354,Loyal customers,Nurture and recommend next purchase
17552,United Kingdom,909.96,4,719.0,227.49,2010-12-02 18:45,2011-10-28 12:14,42,4,909.96,3,4,4,344,Loyal customers,Nurture and recommend next purchase
14236,United Kingdom,490.86,2,310.0,245.43,2010-12-02 18:49,2011-09-20 09:13,80,2,490.86,2,3,3,233,Inactive,Win-back campaign
17961,United Kingdom,1296.44,39,560.0,33.24,2010-12-02 19:18,2011-11-18 16:55,20,39,1296.44,4,5,4,454,Champions,Nurture and recommend next purchase
14573,United Kingdom,1590.12,9,534.0,176.68,2010-12-02 19:59,2011-06-13 11:15,179,9,1590.12,1,5,4,154,Loyal customers,Nurture and recommend next purchase
17135,United Kingdom,1139.73,7,1224.0,162.82,2010-12-03 09:31,2011-11-23 16:48,15,7,1139.73,4,5,4,454,Champions,Nurture and recommend next purchase
17396,United Kingdom,7330.8,8,2005.0,916.35,2010-12-03 09:45,2011-10-31 14:12,38,8,7330.8,3,5,5,355,Champions,Nurture and recommend next purchase
14213,United Kingdom,-1192.2,0,0,0,2010-12-03 09:47,2010-12-03 09:47,371,0,-1192.2,1,1,1,111,Inactive,Win-back campaign
12967,United Kingdom,1194.75,2,438.0,597.38,2010-12-03 09:49,2011-12-06 14:19,2,2,1194.75,5,3,4,534,Loyal customers,Nurture and recommend next purchase
12686,France,89.14,1,107.0,89.14,2010-12-03 09:51,2010-12-03 09:51,371,1,89.14,1,2,1,121,Inactive,Win-back campaign
14679,United Kingdom,-2.55,0,0,0,2010-12-03 10:07,2010-12-03 10:07,371,0,-2.55,1,1,1,111,Inactive,Win-back campaign
15240,United Kingdom,1685.57,5,1369.0,337.11,2010-12-03 10:09,2011-10-26 09:50,44,5,1685.57,3,5,4,354,Loyal customers,Nurture and recommend next purchase
18225,United Kingdom,5356.86,12,3242.0,446.4,2010-12-03 10:11,2011-12-06 13:27,2,12,5356.86,5,5,5,555,Champions,Nurture and recommend next purchase
13370,United Kingdom,721.32,1,343.0,721.32,2010-12-03 10:26,2010-12-08 15:57,365,1,721.32,1,2,3,123,Inactive,Win-back campaign
16883,United Kingdom,272.48,2,103.0,136.24,2010-12-03 10:33,2011-06-05 12:51,186,2,272.48,1,3,2,132,Inactive,Win-back campaign
13520,Switzerland,3487.75,6,1649.0,581.29,2010-12-03 10:36,2011-10-12 10:20,58,6,3487.75,3,5,5,355,Champions,Nurture and recommend next purchase
12841,United Kingdom,3845.63,25,2720.0,153.83,2010-12-03 10:43,2011-12-05 11:13,4,25,3845.63,5,5,5,555,Champions,Nurture and recommend next purchase
16905,United Kingdom,3020.65,7,1381.0,431.52,2010-12-03 10:43,2011-12-04 14:01,4,7,3020.65,5,5,5,555,Champions,Nurture and recommend next purchase
12427,Germany,708.37,3,533.0,236.12,2010-12-03 10:44,2011-11-28 10:48,11,3,708.37,4,4,3,443,Loyal customers,Nurture and recommend next purchase
17967,United Kingdom,112.27,1,73.0,112.27,2010-12-03 11:19,2010-12-03 11:19,371,1,112.27,1,2,1,121,Inactive,Win-back campaign
16891,United Kingdom,742.43,5,265.0,148.49,2010-12-03 11:35,2011-12-08 11:15,1,5,742.43,5,5,3,553,Champions,Nurture and recommend next purchase
14589,United Kingdom,39.75,1,5.0,39.75,2010-12-03 11:42,2010-12-03 11:42,371,1,39.75,1,2,1,121,Inactive,Win-back campaign
14680,United Kingdom,26932.34,16,13476.0,1683.27,2010-12-03 12:05,2011-11-14 16:59,24,16,26932.34,4,5,5,455,Champions,Nurture and recommend next purchase
17884,United Kingdom,695.07,4,817.0,173.77,2010-12-03 12:11,2011-12-06 11:33,3,4,695.07,5,4,3,543,Loyal customers,Nurture and recommend next purchase
12557,Spain,11990.96,5,4384.0,2398.19,2010-12-03 12:20,2011-11-23 16:59,15,5,11990.96,4,5,5,455,Champions,Nurture and recommend next purchase
14083,United Kingdom,1002.9,9,705.0,111.43,2010-12-03 12:24,2011-12-05 13:14,3,9,1002.9,5,5,4,554,Champions,Nurture and recommend next purchase
13013,United Kingdom,4786.99,13,2224.0,368.23,2010-12-03 12:28,2011-12-08 15:01,0,13,4786.99,5,5,5,555,Champions,Nurture and recommend next purchase
14210,United Kingdom,1900.89,6,760.0,316.81,2010-12-03 12:43,2011-09-09 12:55,90,6,1900.89,2,5,4,254,Loyal customers,Nurture and recommend next purchase
16477,United Kingdom,2494.46,7,1415.0,356.35,2010-12-03 12:48,2011-10-07 09:44,63,7,2494.46,3,5,5,355,Champions,Nurture and recommend next purchase
12600,Germany,2581.04,10,774.0,258.1,2010-12-03 12:57,2011-11-11 10:29,28,10,2581.04,4,5,5,455,Champions,Nurture and recommend next purchase
16013,United Kingdom,33366.25,47,15536.0,709.92,2010-12-03 13:09,2011-12-06 10:36,3,47,33366.25,5,5,5,555,Champions,Nurture and recommend next purchase
17949,United Kingdom,52750.84,45,30546.0,1172.24,2010-12-03 13:12,2011-12-08 18:46,0,45,52750.84,5,5,5,555,Champions,Nurture and recommend next purchase
12779,Poland,3868.7,8,2024.0,483.59,2010-12-03 13:40,2011-11-18 17:10,20,8,3868.7,4,5,5,455,Champions,Nurture and recommend next purchase
16926,United Kingdom,230.25,1,35.0,230.25,2010-12-03 13:42,2010-12-03 13:42,370,1,230.25,1,2,1,121,Inactive,Win-back campaign
17787,United Kingdom,1817.54,4,896.0,454.38,2010-12-03 13:43,2011-07-10 11:24,152,4,1817.54,2,4,4,244,Loyal customers,Nurture and recommend next purchase
12682,France,12279.82,31,5555.0,396.12,2010-12-03 13:59,2011-12-06 10:00,3,31,12279.82,5,5,5,555,Champions,Nurture and recommend next purchase
14723,United Kingdom,1122.36,6,673.0,187.06,2010-12-03 14:18,2011-11-29 15:23,9,6,1122.36,5,5,4,554,Champions,Nurture and recommend next purchase
17954,United Kingdom,2276.78,12,2221.0,189.73,2010-12-03 14:18,2011-12-04 14:15,4,12,2276.78,5,5,5,555,Champions,Nurture and recommend next purchase
17819,United Kingdom,3661.07,7,1031.0,523.01,2010-12-03 14:26,2011-09-29 10:52,71,7,3661.07,2,5,5,255,Loyal customers,Nurture and recommend next purchase
12712,Germany,4241.63,13,1062.0,326.28,2010-12-03 14:30,2011-11-17 09:15,22,13,4241.63,4,5,5,455,Champions,Nurture and recommend next purchase
15373,United Kingdom,2213.11,12,500.0,184.43,2010-12-03 14:40,2011-12-01 15:05,7,12,2213.11,5,5,5,555,Champions,Nurture and recommend next purchase
16140,United Kingdom,703.77,2,730.0,351.88,2010-12-03 14:40,2011-10-18 10:59,52,2,703.77,3,3,3,333,Growing customers,Nurture and recommend next purchase
17198,United Kingdom,692.22,3,357.0,230.74,2010-12-03 14:54,2011-11-16 10:39,23,3,692.22,4,4,3,443,Loyal customers,Nurture and recommend next purchase
17238,United Kingdom,3719.1,17,1807.0,218.77,2010-12-03 15:05,2011-12-07 11:35,2,17,3719.1,5,5,5,555,Champions,Nurture and recommend next purchase
12793,Portugal,545.48,2,295.0,272.74,2010-12-03 15:14,2011-01-09 12:12,334,2,545.48,1,3,3,133,Inactive,Win-back campaign
15769,United Kingdom,51823.72,26,29672.0,1993.22,2010-12-03 15:16,2011-12-02 13:52,6,26,51823.72,5,5,5,555,Champions,Nurture and recommend next purchase
14396,United Kingdom,487.99,2,225.0,244.0,2010-12-03 15:19,2011-10-05 16:09,64,2,487.99,3,3,3,333,Growing customers,Nurture and recommend next purchase
14898,United Kingdom,1194.11,6,1001.0,199.02,2010-12-03 15:25,2011-11-16 14:54,22,6,1194.11,4,5,4,454,Champions,Nurture and recommend next purchase
12725,Italy,427.8,1,164.0,427.8,2010-12-03 15:45,2010-12-03 15:45,370,1,427.8,1,2,2,122,Inactive,Win-back campaign
16725,United Kingdom,752.32,7,288.0,107.47,2010-12-03 16:02,2011-02-10 16:52,301,7,752.32,1,5,3,153,Inactive,Win-back campaign
12395,Belgium,2998.28,12,2118.0,249.86,2010-12-03 16:35,2011-11-24 12:20,15,12,2998.28,4,5,5,455,Champions,Nurture and recommend next purchase
16455,United Kingdom,1841.18,7,988.0,263.03,2010-12-03 16:44,2011-10-07 12:17,63,7,1841.18,3,5,4,354,Loyal customers,Nurture and recommend next purchase
13081,United Kingdom,27964.48,11,19160.0,2542.23,2010-12-03 17:20,2011-12-08 13:13,0,11,27964.48,5,5,5,555,Champions,Nurture and recommend next purchase
15545,United Kingdom,288.97,2,162.0,144.49,2010-12-03 17:28,2011-10-16 13:24,53,2,288.97,3,3,2,332,Growing customers,Nurture and recommend next purchase
17243,United Kingdom,8491.75,26,3320.0,326.61,2010-12-05 10:03,2011-12-08 13:26,0,26,8491.75,5,5,5,555,Champions,Nurture and recommend next purchase
15465,United Kingdom,6945.02,18,1257.0,385.83,2010-12-05 10:12,2011-11-20 10:11,19,18,6945.02,4,5,5,455,Champions,Nurture and recommend next purchase
15708,United Kingdom,3200.73,7,1217.0,457.25,2010-12-05 10:25,2011-10-30 10:54,40,7,3200.73,3,5,5,355,Champions,Nurture and recommend next purchase
13089,United Kingdom,57322.13,97,31025.0,590.95,2010-12-05 10:27,2011-12-07 09:02,2,97,57322.13,5,5,5,555,Champions,Nurture and recommend next purchase
16033,United Kingdom,8690.03,20,3529.0,434.5,2010-12-05 10:36,2011-12-04 12:44,5,20,8690.03,5,5,5,555,Champions,Nurture and recommend next purchase
13838,United Kingdom,674.82,4,254.0,168.71,2010-12-05 10:45,2011-12-04 11:00,5,4,674.82,5,4,3,543,Loyal customers,Nurture and recommend next purchase
15351,United Kingdom,1836.69,7,742.0,262.38,2010-12-05 10:48,2011-11-27 12:52,11,7,1836.69,4,5,4,454,Champions,Nurture and recommend next purchase
18055,United Kingdom,6729.29,10,2452.0,672.93,2010-12-05 10:52,2011-12-02 14:25,6,10,6729.29,5,5,5,555,Champions,Nurture and recommend next purchase
15038,United Kingdom,645.84,6,212.0,107.64,2010-12-05 10:54,2011-10-27 14:42,42,6,645.84,3,5,3,353,Loyal customers,Nurture and recommend next purchase
18109,United Kingdom,7877.27,26,4230.0,302.97,2010-12-05 10:58,2011-12-08 11:36,1,26,7877.27,5,5,5,555,Champions,Nurture and recommend next purchase
13069,United Kingdom,3713.14,24,5873.0,154.71,2010-12-05 11:02,2011-12-09 08:39,0,24,3713.14,5,5,5,555,Champions,Nurture and recommend next purchase
16241,United Kingdom,2590.31,13,1443.0,199.25,2010-12-05 11:04,2011-11-30 11:08,9,13,2590.31,5,5,5,555,Champions,Nurture and recommend next purchase
14800,United Kingdom,4228.39,12,3644.0,352.37,2010-12-05 11:10,2011-10-23 12:46,47,12,4228.39,3,5,5,355,Champions,Nurture and recommend next purchase
16839,United Kingdom,15357.78,34,8975.0,451.7,2010-12-05 11:15,2011-12-01 09:03,8,34,15357.78,5,5,5,555,Champions,Nurture and recommend next purchase
16168,United Kingdom,3770.6,27,1892.0,139.65,2010-12-05 11:38,2011-11-29 12:45,10,27,3770.6,4,5,5,455,Champions,Nurture and recommend next purchase
16931,United Kingdom,4554.87,21,3134.0,216.9,2010-12-05 11:40,2011-12-04 13:15,4,21,4554.87,5,5,5,555,Champions,Nurture and recommend next purchase
16814,United Kingdom,6408.2,21,2697.0,305.15,2010-12-05 11:45,2011-11-25 13:27,13,21,6408.2,4,5,5,455,Champions,Nurture and recommend next purchase
13269,United Kingdom,5312.97,15,3513.0,354.2,2010-12-05 11:51,2011-12-08 14:53,0,15,5312.97,5,5,5,555,Champions,Nurture and recommend next purchase
14813,United Kingdom,152.88,2,66.0,76.44,2010-12-05 11:54,2010-12-05 11:57,369,2,152.88,1,3,1,131,Inactive,Win-back campaign
12567,France,9114.94,10,4305.0,911.49,2010-12-05 11:57,2011-11-17 11:02,22,10,9114.94,4,5,5,455,Champions,Nurture and recommend next purchase
17062,United Kingdom,529.43,4,418.0,132.36,2010-12-05 11:59,2011-01-30 11:01,313,4,529.43,1,4,3,143,Inactive,Win-back campaign
15332,Lithuania,1661.06,4,652.0,415.26,2010-12-05 12:00,2010-12-08 14:43,365,4,1661.06,1,4,4,144,At-risk high value,Personal outreach + tailored offer
14810,United Kingdom,2085.33,11,1015.0,189.58,2010-12-05 12:08,2011-10-30 11:19,40,11,2085.33,3,5,5,355,Champions,Nurture and recommend next purchase
16353,United Kingdom,6675.71,23,2006.0,290.25,2010-12-05 12:09,2011-12-06 12:23,3,23,6675.71,5,5,5,555,Champions,Nurture and recommend next purchase
18118,United Kingdom,5567.03,26,2865.0,214.12,2010-12-05 12:13,2011-11-29 11:32,10,26,5567.03,4,5,5,455,Champions,Nurture and recommend next purchase
13831,United Kingdom,2198.45,6,743.0,366.41,2010-12-05 12:13,2011-11-23 15:41,15,6,2198.45,4,5,5,455,Champions,Nurture and recommend next purchase
13506,United Kingdom,452.82,2,324.0,226.41,2010-12-05 12:15,2011-01-31 15:27,311,2,452.82,1,3,2,132,Inactive,Win-back campaign
17796,United Kingdom,690.0,4,176.0,172.5,2010-12-05 12:23,2011-10-30 15:38,39,4,690.0,3,4,3,343,Loyal customers,Nurture and recommend next purchase
15716,United Kingdom,1101.11,4,738.0,275.28,2010-12-05 12:26,2011-07-17 11:59,145,4,1101.11,2,4,4,244,Loyal customers,Nurture and recommend next purchase
18156,United Kingdom,675.64,2,283.0,337.82,2010-12-05 12:29,2011-11-27 12:24,12,2,675.64,4,3,3,433,Loyal customers,Nurture and recommend next purchase
15221,United Kingdom,114.1,1,43.0,114.1,2010-12-05 12:29,2010-12-08 13:08,365,1,114.1,1,2,1,121,Inactive,Win-back campaign
16983,United Kingdom,1894.82,7,1335.0,270.69,2010-12-05 12:34,2011-11-27 12:10,12,7,1894.82,4,5,4,454,Champions,Nurture and recommend next purchase
17059,United Kingdom,3080.39,5,1850.0,616.08,2010-12-05 12:35,2011-11-10 12:27,29,5,3080.39,4,5,5,455,Champions,Nurture and recommend next purchase
16327,United Kingdom,3820.27,6,2560.0,636.71,2010-12-05 12:43,2011-11-25 13:23,13,6,3820.27,4,5,5,455,Champions,Nurture and recommend next purchase
17211,United Kingdom,2299.67,8,1323.0,287.46,2010-12-05 12:44,2011-11-13 12:03,26,8,2299.67,4,5,5,455,Champions,Nurture and recommend next purchase
17026,United Kingdom,154.83,2,97.0,77.42,2010-12-05 12:47,2011-06-07 14:28,184,2,154.83,1,3,1,131,Inactive,Win-back campaign
15570,United Kingdom,4093.27,12,2063.0,341.11,2010-12-05 12:57,2011-12-02 14:47,6,12,4093.27,5,5,5,555,Champions,Nurture and recommend next purchase
15880,United Kingdom,299.03,1,202.0,299.03,2010-12-05 13:00,2010-12-05 13:09,368,1,299.03,1,2,2,122,Inactive,Win-back campaign
16718,United Kingdom,606.05,1,407.0,606.05,2010-12-05 13:03,2010-12-05 13:03,368,1,606.05,1,2,3,123,Inactive,Win-back campaign
15808,United Kingdom,3641.07,4,1305.0,910.27,2010-12-05 13:05,2011-02-06 14:33,305,4,3641.07,1,4,5,145,Loyal customers,Nurture and recommend next purchase
17858,United Kingdom,5140.66,12,2694.0,428.39,2010-12-05 13:08,2011-12-04 11:56,5,12,5140.66,5,5,5,555,Champions,Nurture and recommend next purchase
16393,United Kingdom,2935.8,13,1573.0,225.83,2010-12-05 13:10,2011-12-07 12:51,1,13,2935.8,5,5,5,555,Champions,Nurture and recommend next purchase
14161,United Kingdom,1097.62,3,450.0,365.87,2010-12-05 13:18,2011-05-08 11:41,215,3,1097.62,1,4,4,144,At-risk high value,Personal outreach + tailored offer
17863,United Kingdom,3160.0,6,2638.0,526.67,2010-12-05 13:21,2011-10-11 13:45,58,6,3160.0,3,5,5,355,Champions,Nurture and recommend next purchase
16411,United Kingdom,211.7,2,131.0,105.85,2010-12-05 13:26,2011-11-20 13:23,18,2,211.7,4,3,1,431,Growing customers,Nurture and recommend next purchase
16402,United Kingdom,293.45,2,146.0,146.72,2010-12-05 13:42,2011-03-20 12:25,264,2,293.45,1,3,2,132,Inactive,Win-back campaign
15023,United Kingdom,6680.81,11,2827.0,607.35,2010-12-05 13:49,2011-12-06 17:23,2,11,6680.81,5,5,5,555,Champions,Nurture and recommend next purchase
17402,United Kingdom,2633.85,13,701.0,202.6,2010-12-05 13:53,2011-12-05 10:15,4,13,2633.85,5,5,5,555,Champions,Nurture and recommend next purchase
15426,United Kingdom,1386.58,5,656.0,277.32,2010-12-05 13:55,2011-11-20 15:36,18,5,1386.58,4,5,4,454,Champions,Nurture and recommend next purchase
12647,Germany,3669.92,12,1432.0,305.83,2010-12-05 14:02,2011-11-17 12:56,21,12,3669.92,4,5,5,455,Champions,Nurture and recommend next purchase
15894,United Kingdom,258.25,2,164.0,129.12,2010-12-05 14:06,2011-03-31 13:50,252,2,258.25,1,3,2,132,Inactive,Win-back campaign
15867,United Kingdom,3795.29,15,2052.0,253.02,2010-12-05 14:17,2011-12-04 13:37,4,15,3795.29,5,5,5,555,Champions,Nurture and recommend next purchase
14506,United Kingdom,1960.65,5,704.0,392.13,2010-12-05 14:25,2011-11-22 13:02,16,5,1960.65,4,5,4,454,Champions,Nurture and recommend next purchase
15555,United Kingdom,4747.89,16,4427.0,296.74,2010-12-05 14:45,2011-11-27 16:19,11,16,4747.89,4,5,5,455,Champions,Nurture and recommend next purchase
13034,United Kingdom,642.77,2,369.0,321.38,2010-12-05 14:52,2011-10-16 12:21,54,2,642.77,3,3,3,333,Growing customers,Nurture and recommend next purchase
15889,United Kingdom,420.07,2,206.0,210.03,2010-12-05 15:12,2011-07-06 11:10,156,2,420.07,2,3,2,232,Inactive,Win-back campaign
15953,United Kingdom,1632.43,8,891.0,204.05,2010-12-05 15:15,2011-11-24 15:32,14,8,1632.43,4,5,4,454,Champions,Nurture and recommend next purchase
