review_id,product_id,user_id,review_date,year,month,star_rating,sentiment,verified_purchase,is_fake_review,review_length_words,has_title,title_word_count,num_images_attached,helpful_votes,total_votes,helpful_ratio,days_since_purchase,reviewer_review_count,is_top_reviewer,is_early_review,exclamation_marks,all_caps_ratio,readability_score,category,price_usd,price_tier,brand_tier
R00000165,P004673,U014535,2024-12-17,2024,12,4,positive,1,0,40,1,4,0,6,9,0.667,8,11,0,0,0,0.077,63.3,Electronics,367.31,premium,budget
R00000166,P001551,U016838,2022-06-19,2022,6,3,neutral,1,0,28,1,4,0,6,8,0.75,3,28,1,0,0,0.024,54.3,Electronics,158.06,high,premium
R00000167,P001022,U020594,2022-03-26,2022,3,5,positive,1,0,58,1,9,0,16,16,1.0,10,39,1,0,1,0.054,42.2,Beauty,28.88,low,budget
R00000168,P004749,U031088,2021-11-21,2021,11,4,positive,1,0,72,1,11,0,3,4,0.75,49,4,0,0,0,0.048,60.2,Health,42.59,low,mid
R00000169,P001406,U024966,2023-12-31,2023,12,3,neutral,1,0,63,1,9,0,21,22,0.955,6,21,0,0,0,0.06,86.3,Clothing,53.29,mid,mid
R00000170,P004521,U015363,2023-12-10,2023,12,4,positive,0,0,43,1,10,0,4,4,1.0,7,42,1,0,0,0.069,57.9,Electronics,183.07,high,premium
R00000171,P000862,U021201,2022-11-27,2022,11,1,negative,1,0,152,1,11,5,6,6,1.0,7,46,1,0,0,0.034,66.3,Beauty,44.33,low,budget
R00000172,P001796,U023840,2023-07-05,2023,7,1,negative,1,0,84,1,6,0,45,51,0.882,6,33,1,0,0,0.072,83.9,Clothing,148.76,high,mid
R00000173,P003142,U036631,2024-04-10,2024,4,5,positive,1,1,152,1,5,2,1,1,1.0,10,40,1,0,6,0.222,72.6,Electronics,454.75,premium,mid
R00000174,P004561,U012900,2023-07-07,2023,7,5,positive,0,1,24,0,0,0,0,0,0.0,4,37,1,0,5,0.299,68.8,Automotive,85.32,mid,mid
R00000175,P002314,U013677,2024-07-14,2024,7,3,neutral,1,0,69,1,11,0,2,2,1.0,25,7,0,0,0,0.067,92.2,Clothing,82.77,mid,mid
R00000176,P002998,U010796,2022-11-04,2022,11,4,positive,1,0,41,1,9,4,0,0,0.0,6,31,1,0,0,0.032,63.1,Clothing,35.16,low,budget
R00000177,P001632,U005572,2020-03-24,2020,3,4,positive,0,0,91,1,5,0,0,0,0.0,3,41,1,0,0,0.011,72.7,Health,25.7,low,premium
R00000178,P000985,U011359,2021-08-13,2021,8,1,negative,0,0,112,1,11,0,5,6,0.833,34,24,0,0,0,0.051,49.7,Electronics,247.14,high,budget
R00000179,P003706,U031006,2023-12-29,2023,12,5,positive,1,1,96,1,10,0,4,4,1.0,10,24,0,0,3,0.316,40.8,Electronics,172.82,high,budget
R00000180,P003677,U011221,2023-05-18,2023,5,3,neutral,1,0,98,1,4,0,0,0,0.0,31,18,0,0,0,0.073,68.9,Clothing,24.18,low,premium
R00000181,P004318,U025931,2024-11-03,2024,11,3,neutral,1,0,75,1,7,0,4,5,0.8,10,30,1,0,0,0.024,79.7,Toys & Games,13.88,budget,premium
R00000182,P000764,U014137,2022-01-18,2022,1,5,positive,1,0,62,1,10,0,1,1,1.0,28,32,1,0,1,0.012,63.1,Electronics,280.19,premium,premium
R00000183,P000291,U019005,2021-09-05,2021,9,4,positive,0,0,56,1,8,0,5,6,0.833,7,49,1,0,0,0.054,51.0,Toys & Games,122.1,high,mid
R00000184,P003125,U029134,2023-12-13,2023,12,4,positive,1,0,33,1,4,0,11,13,0.846,8,26,1,0,0,0.001,48.3,Clothing,34.33,low,mid
R00000185,P002450,U035253,2024-07-05,2024,7,5,positive,1,0,24,1,8,0,40,50,0.8,26,20,0,0,1,0.008,61.8,Sports & Outdoors,34.88,low,mid
R00000186,P003127,U018945,2023-09-22,2023,9,3,neutral,1,0,204,1,3,0,1,1,1.0,20,42,1,0,0,0.068,33.0,Books,5.88,budget,mid
R00000187,P001194,U030362,2022-12-25,2022,12,4,positive,1,0,46,1,5,0,1,1,1.0,52,20,0,0,0,0.076,73.6,Automotive,120.88,high,budget
R00000188,P004129,U039907,2023-03-05,2023,3,4,positive,1,0,58,1,9,3,37,41,0.902,31,15,0,0,0,0.027,46.8,Toys & Games,21.86,low,mid
R00000189,P002237,U018974,2023-06-10,2023,6,5,positive,1,0,62,1,3,5,6,7,0.857,1,7,0,0,1,0.064,71.8,Electronics,172.69,high,mid
R00000190,P003396,U034880,2024-11-17,2024,11,5,positive,1,1,40,1,5,0,47,53,0.887,20,19,0,0,7,0.317,63.7,Food & Grocery,43.36,low,budget
R00000191,P000984,U013661,2022-03-14,2022,3,3,neutral,1,0,49,1,8,1,16,18,0.889,36,11,0,0,0,0.066,59.0,Home & Kitchen,29.52,low,mid
R00000192,P000247,U032318,2021-04-28,2021,4,3,neutral,1,0,68,0,0,0,1,1,1.0,51,37,1,0,0,0.04,60.7,Sports & Outdoors,158.13,high,mid
R00000193,P001793,U023528,2023-09-27,2023,9,1,negative,0,0,25,1,4,0,25,25,1.0,27,2,0,0,0,0.061,63.1,Clothing,61.28,mid,budget
R00000194,P002141,U021914,2023-12-14,2023,12,3,neutral,1,0,66,1,8,4,3,4,0.75,41,47,1,0,0,0.027,75.8,Health,40.22,low,mid
R00000195,P002160,U017800,2024-07-19,2024,7,5,positive,0,0,108,1,11,0,5,5,1.0,6,30,1,0,0,0.008,75.9,Electronics,357.54,premium,budget
R00000196,P001196,U020443,2024-07-18,2024,7,1,negative,1,0,24,1,8,0,1,2,0.5,8,23,0,0,0,0.018,82.8,Clothing,47.2,low,premium
R00000197,P002345,U016469,2022-11-25,2022,11,5,positive,1,0,187,1,10,0,1,2,0.5,12,32,1,0,1,0.029,30.2,Beauty,25.09,low,premium
R00000198,P002536,U000904,2024-04-14,2024,4,3,neutral,1,0,61,1,8,0,6,7,0.857,36,4,0,0,0,0.017,32.4,Sports & Outdoors,22.74,low,budget
R00000199,P001428,U005073,2023-12-13,2023,12,5,positive,1,0,81,1,5,0,6,7,0.857,7,4,0,0,1,0.035,91.7,Electronics,64.28,mid,mid
R00000200,P001662,U008049,2024-12-07,2024,12,4,positive,0,0,74,1,6,0,23,27,0.852,22,42,1,0,0,0.08,73.4,Sports & Outdoors,25.52,low,mid
R00000201,P002802,U003090,2022-10-01,2022,10,4,positive,1,0,42,1,11,0,3,4,0.75,26,37,1,0,0,0.049,73.5,Books,15.15,budget,budget
R00000202,P000221,U003928,2024-12-27,2024,12,5,positive,0,0,33,1,9,3,8,10,0.8,22,49,1,0,2,0.026,91.2,Clothing,24.37,low,premium
R00000203,P000203,U011083,2022-12-10,2022,12,4,positive,0,0,30,0,0,1,1,1,1.0,7,34,1,0,0,0.072,74.5,Books,12.27,budget,mid
R00000204,P002174,U004404,2023-05-17,2023,5,3,neutral,1,0,49,1,6,0,2,2,1.0,24,48,1,0,0,0.07,67.9,Electronics,253.09,premium,mid
R00000205,P000312,U022134,2021-02-13,2021,2,3,neutral,0,0,41,1,9,0,17,19,0.895,11,20,0,0,0,0.071,76.0,Home & Kitchen,58.63,mid,premium
R00000206,P003735,U011151,2023-04-29,2023,4,3,neutral,1,0,24,1,11,0,12,15,0.8,4,25,1,0,0,0.024,69.9,Electronics,148.1,high,mid
R00000207,P002936,U015868,2020-04-03,2020,4,2,negative,0,0,32,1,11,0,8,9,0.889,40,10,0,0,0,0.032,67.1,Home & Kitchen,37.7,low,budget
R00000208,P000128,U003643,2023-05-28,2023,5,5,positive,1,0,117,0,0,0,10,10,1.0,6,34,1,0,1,0.045,52.7,Electronics,68.68,mid,budget
R00000209,P001649,U028466,2021-05-26,2021,5,3,neutral,1,0,43,0,0,3,17,18,0.944,3,16,0,0,0,0.049,35.7,Health,47.62,low,budget
R00000210,P000444,U014783,2022-12-28,2022,12,5,positive,0,0,185,1,9,1,12,13,0.923,6,45,1,0,0,0.039,62.1,Clothing,30.38,low,premium
R00000211,P004531,U005990,2023-03-06,2023,3,5,positive,1,0,38,0,0,0,3,4,0.75,9,19,0,0,1,0.019,82.7,Toys & Games,12.78,budget,mid
R00000212,P001550,U019127,2024-09-22,2024,9,4,positive,0,0,43,1,3,2,24,28,0.857,13,22,0,0,0,0.05,66.0,Clothing,94.82,mid,mid
R00000213,P001919,U010424,2024-09-30,2024,9,2,negative,1,0,58,0,0,5,1,1,1.0,15,4,0,0,0,0.044,74.0,Sports & Outdoors,81.86,mid,premium
R00000214,P003942,U025783,2020-01-07,2020,1,2,negative,1,0,80,1,9,0,5,5,1.0,21,24,0,1,0,0.046,76.2,Clothing,70.48,mid,budget
R00000215,P001089,U001181,2023-03-05,2023,3,3,neutral,1,0,44,0,0,0,11,13,0.846,8,6,0,0,0,0.052,58.1,Books,17.11,budget,premium
R00000216,P001048,U014712,2023-06-13,2023,6,4,positive,1,0,32,1,8,0,4,4,1.0,33,3,0,0,0,0.011,31.8,Toys & Games,30.08,low,mid
R00000217,P004037,U023647,2024-09-06,2024,9,3,neutral,1,0,69,1,10,0,6,6,1.0,49,46,1,0,0,0.034,67.3,Clothing,40.91,low,budget
R00000218,P002671,U020853,2024-02-05,2024,2,5,positive,1,0,61,1,9,0,6,8,0.75,22,4,0,0,0,0.021,80.5,Sports & Outdoors,86.23,mid,premium
R00000219,P001281,U038730,2023-07-07,2023,7,2,negative,1,0,39,1,4,0,5,7,0.714,39,5,0,0,0,0.011,77.6,Home & Kitchen,99.52,mid,mid
R00000220,P000801,U031938,2023-02-23,2023,2,3,neutral,0,1,77,1,9,1,4,5,0.8,6,35,1,0,2,0.309,84.9,Beauty,46.62,low,mid
R00000221,P003964,U032310,2023-11-17,2023,11,4,positive,1,0,42,1,7,0,2,2,1.0,28,1,0,0,0,0.021,85.7,Clothing,31.87,low,budget
R00000222,P001028,U015943,2023-06-23,2023,6,2,negative,1,0,29,1,6,0,14,16,0.875,28,17,0,0,0,0.073,92.3,Home & Kitchen,56.76,mid,budget
R00000223,P002462,U039925,2023-06-01,2023,6,3,neutral,1,0,87,1,9,0,1,1,1.0,9,45,1,0,0,0.024,58.8,Beauty,13.39,budget,mid
R00000224,P000960,U034314,2023-04-12,2023,4,5,positive,1,1,91,1,9,4,1,2,0.5,21,10,0,0,7,0.286,68.1,Books,17.63,budget,budget
R00000225,P001887,U036306,2024-08-06,2024,8,2,negative,1,0,80,1,4,0,3,3,1.0,30,11,0,0,0,0.053,65.4,Electronics,126.57,high,budget
R00000226,P000425,U011898,2021-06-12,2021,6,5,positive,0,0,317,1,3,0,1,1,1.0,12,23,0,0,2,0.007,37.8,Sports & Outdoors,132.86,high,mid
R00000227,P000045,U016213,2023-01-02,2023,1,2,negative,1,0,47,1,6,0,14,15,0.933,19,1,0,0,0,0.07,44.7,Toys & Games,14.54,budget,mid
R00000228,P002882,U016259,2024-10-20,2024,10,5,positive,1,0,20,1,3,0,1,2,0.5,10,14,0,0,2,0.068,79.9,Electronics,200.42,high,budget
R00000229,P002848,U022672,2024-11-28,2024,11,3,neutral,1,0,114,1,8,2,5,5,1.0,3,42,1,0,0,0.002,56.7,Electronics,162.37,high,premium
R00000230,P000959,U005477,2024-05-22,2024,5,1,negative,0,0,67,1,5,0,11,11,1.0,4,20,0,0,0,0.076,81.0,Books,11.34,budget,budget
R00000231,P000995,U002888,2021-09-20,2021,9,5,positive,0,0,147,1,4,0,15,20,0.75,10,30,1,0,2,0.04,59.4,Food & Grocery,22.3,low,budget
R00000232,P003872,U022640,2020-03-21,2020,3,5,positive,1,0,39,0,0,0,0,0,0.0,14,22,0,0,0,0.029,65.3,Clothing,15.06,budget,budget
R00000233,P002245,U015433,2024-11-27,2024,11,4,positive,1,0,44,1,6,0,6,7,0.857,5,9,0,0,0,0.032,52.6,Home & Kitchen,67.91,mid,budget
R00000234,P003022,U013278,2023-12-01,2023,12,2,negative,1,0,38,1,9,0,7,8,0.875,5,28,1,0,0,0.076,58.9,Beauty,20.42,low,budget
R00000235,P001397,U010548,2024-07-29,2024,7,4,positive,1,0,27,1,8,0,1,1,1.0,8,8,0,0,0,0.029,81.9,Books,16.76,budget,mid
R00000236,P002934,U016641,2024-04-21,2024,4,4,positive,0,0,93,1,11,0,2,2,1.0,35,6,0,0,0,0.039,50.1,Health,21.16,low,mid
R00000237,P002104,U004726,2024-11-04,2024,11,5,positive,0,0,95,1,6,0,6,6,1.0,47,47,1,0,0,0.028,81.8,Food & Grocery,16.82,budget,premium
R00000238,P001370,U004338,2024-12-23,2024,12,1,negative,1,0,54,1,8,0,18,21,0.857,23,3,0,0,0,0.05,58.8,Home & Kitchen,163.3,high,premium
R00000239,P002776,U033858,2022-07-17,2022,7,4,positive,1,0,127,1,6,0,0,0,0.0,91,42,1,0,0,0.048,81.6,Home & Kitchen,80.42,mid,mid
R00000240,P000350,U009266,2024-10-13,2024,10,5,positive,0,0,117,1,7,0,6,9,0.667,24,6,0,0,0,0.075,75.5,Electronics,230.59,high,budget
R00000241,P000641,U035015,2022-06-26,2022,6,4,positive,1,0,47,1,9,0,2,4,0.5,9,44,1,0,0,0.055,83.5,Beauty,15.48,budget,mid
R00000242,P002231,U021497,2024-04-08,2024,4,4,positive,0,0,35,1,5,0,6,8,0.75,4,12,0,0,0,0.011,93.0,Clothing,63.02,mid,mid
R00000243,P001536,U028389,2023-10-25,2023,10,4,positive,1,0,53,1,10,0,5,6,0.833,7,30,1,0,0,0.039,71.2,Books,6.9,budget,budget
R00000244,P004036,U035005,2022-07-19,2022,7,3,neutral,1,0,69,1,6,0,12,14,0.857,21,47,1,0,0,0.018,74.4,Home & Kitchen,104.0,high,mid
R00000245,P000992,U024583,2020-03-21,2020,3,1,negative,0,0,60,1,3,0,11,14,0.786,41,8,0,0,0,0.062,62.4,Beauty,31.14,low,mid
R00000246,P000679,U009668,2022-09-03,2022,9,5,positive,1,0,107,1,9,0,1,1,1.0,6,40,1,0,1,0.009,100.0,Electronics,248.79,high,premium
R00000247,P000337,U030651,2024-01-29,2024,1,5,positive,1,0,45,1,11,0,10,12,0.833,4,47,1,0,2,0.002,51.6,Electronics,120.54,high,budget
R00000248,P004086,U005676,2023-09-14,2023,9,4,positive,1,0,34,1,3,4,2,2,1.0,25,36,1,0,0,0.04,53.1,Food & Grocery,68.2,mid,mid
R00000249,P004301,U035292,2024-05-10,2024,5,5,positive,1,1,51,1,7,0,14,17,0.824,1,31,1,0,5,0.356,70.0,Home & Kitchen,100.66,high,mid
R00000250,P004506,U001775,2023-09-06,2023,9,4,positive,1,0,64,0,0,0,2,2,1.0,32,28,1,0,0,0.007,67.2,Home & Kitchen,94.23,mid,budget
R00000251,P004434,U021666,2023-03-30,2023,3,4,positive,1,0,92,1,4,0,1,1,1.0,5,41,1,0,0,0.064,69.8,Home & Kitchen,29.82,low,budget
R00000252,P004368,U034445,2024-09-12,2024,9,1,negative,1,0,256,1,9,0,2,3,0.667,49,4,0,0,0,0.0,68.2,Sports & Outdoors,56.54,mid,budget
R00000253,P004876,U009573,2024-08-14,2024,8,2,negative,1,0,65,1,9,0,8,8,1.0,11,30,1,0,0,0.072,73.0,Books,8.61,budget,budget
R00000254,P001999,U002961,2023-04-21,2023,4,4,positive,1,0,61,1,8,0,19,20,0.95,53,33,1,0,0,0.009,66.6,Health,28.38,low,premium
R00000255,P003296,U028293,2024-05-16,2024,5,2,negative,1,0,30,1,9,0,0,0,0.0,39,23,0,0,0,0.08,71.1,Automotive,100.35,high,mid
R00000256,P000206,U027563,2023-12-18,2023,12,4,positive,0,0,46,1,11,0,19,20,0.95,16,27,1,0,0,0.057,78.3,Clothing,68.91,mid,mid
R00000257,P004330,U000422,2024-03-27,2024,3,5,positive,1,1,44,1,7,0,27,34,0.794,67,5,0,0,7,0.359,91.9,Food & Grocery,3.11,budget,mid
R00000258,P000737,U013837,2023-02-02,2023,2,3,neutral,1,0,72,1,5,3,50,57,0.877,33,10,0,0,0,0.058,74.4,Clothing,35.59,low,budget
R00000259,P003418,U003894,2024-06-22,2024,6,1,negative,1,0,108,0,0,0,8,9,0.889,13,13,0,0,0,0.062,49.2,Toys & Games,30.63,low,budget
R00000260,P001633,U021029,2023-09-09,2023,9,5,positive,1,0,223,0,0,0,3,3,1.0,7,43,1,0,0,0.055,64.9,Sports & Outdoors,43.04,low,mid
R00000261,P002941,U002286,2024-11-17,2024,11,5,positive,1,0,33,1,10,0,0,0,0.0,14,30,1,0,1,0.017,44.7,Automotive,172.98,high,mid
R00000262,P003971,U032076,2021-09-08,2021,9,3,neutral,1,0,64,1,11,0,4,5,0.8,11,42,1,0,0,0.049,86.5,Food & Grocery,53.16,mid,premium
R00000263,P002554,U017626,2020-03-05,2020,3,4,positive,1,0,70,1,4,0,10,11,0.909,9,20,0,0,0,0.02,79.5,Food & Grocery,52.34,mid,premium
R00000264,P004754,U028081,2024-11-04,2024,11,4,positive,1,0,142,1,5,0,4,4,1.0,3,13,0,0,0,0.049,80.2,Books,19.92,budget,mid
R00000265,P001542,U009458,2024-05-17,2024,5,4,positive,1,0,34,1,5,0,3,3,1.0,2,33,1,0,0,0.035,54.9,Clothing,44.04,low,mid
R00000266,P002806,U020694,2024-09-14,2024,9,5,positive,1,0,28,1,3,0,4,5,0.8,52,18,0,0,0,0.044,56.4,Clothing,28.76,low,premium
R00000267,P004290,U004983,2021-08-26,2021,8,4,positive,1,0,157,1,7,0,0,0,0.0,11,21,0,0,0,0.028,49.1,Sports & Outdoors,128.26,high,budget
R00000268,P002764,U025750,2023-11-16,2023,11,1,negative,1,0,53,1,3,0,5,6,0.833,24,22,0,0,0,0.074,75.1,Clothing,20.23,low,budget
R00000269,P002678,U013957,2024-09-06,2024,9,1,negative,0,0,21,1,11,0,5,5,1.0,23,10,0,0,0,0.029,63.4,Toys & Games,28.04,low,premium
R00000270,P001940,U002302,2024-03-04,2024,3,5,positive,1,0,50,1,10,0,2,2,1.0,5,5,0,0,1,0.045,61.3,Electronics,200.49,high,mid
R00000271,P003894,U008590,2024-12-25,2024,12,4,positive,1,0,151,1,9,4,2,3,0.667,40,11,0,0,0,0.043,91.5,Books,15.94,budget,mid
R00000272,P001799,U029171,2024-09-28,2024,9,2,negative,1,0,53,1,3,0,21,24,0.875,19,11,0,0,0,0.061,77.6,Books,14.18,budget,mid
R00000273,P001237,U008884,2024-12-16,2024,12,4,positive,1,0,26,1,3,0,1,1,1.0,13,34,1,0,0,0.036,64.3,Clothing,107.55,high,budget
R00000274,P000651,U011999,2024-06-17,2024,6,1,negative,1,0,35,1,10,0,35,40,0.875,12,48,1,0,0,0.008,84.3,Home & Kitchen,53.78,mid,premium
R00000275,P002149,U035776,2020-07-14,2020,7,1,negative,1,0,58,1,7,0,0,0,0.0,2,22,0,0,0,0.061,74.6,Toys & Games,36.01,low,mid
R00000276,P001425,U033361,2022-04-29,2022,4,5,positive,1,0,87,0,0,0,3,4,0.75,1,7,0,0,1,0.062,68.0,Home & Kitchen,28.78,low,mid
R00000277,P004949,U023449,2023-12-05,2023,12,4,positive,1,0,82,1,4,1,1,1,1.0,6,8,0,0,0,0.061,59.6,Sports & Outdoors,60.3,mid,mid
R00000278,P003058,U022064,2023-01-30,2023,1,1,negative,1,0,51,1,7,2,4,4,1.0,12,16,0,0,0,0.035,55.8,Electronics,133.73,high,premium
R00000279,P004964,U019523,2024-03-26,2024,3,4,positive,1,0,40,1,11,0,5,7,0.714,25,7,0,0,0,0.069,81.5,Clothing,16.03,budget,mid
R00000280,P003480,U002239,2024-10-06,2024,10,5,positive,1,0,110,1,9,0,14,18,0.778,11,9,0,0,2,0.029,81.9,Books,62.84,mid,premium
R00000281,P004240,U007434,2020-04-24,2020,4,1,negative,0,0,73,1,8,0,25,28,0.893,5,6,0,0,0,0.056,48.6,Sports & Outdoors,62.32,mid,mid
R00000282,P000564,U009230,2021-05-02,2021,5,1,negative,1,0,21,1,10,0,4,4,1.0,4,34,1,0,0,0.004,80.6,Sports & Outdoors,100.59,high,mid
R00000283,P003463,U009545,2022-04-25,2022,4,4,positive,1,0,90,0,0,0,7,8,0.875,8,14,0,0,0,0.034,68.9,Electronics,181.55,high,mid
R00000284,P000598,U026303,2021-01-10,2021,1,3,neutral,1,0,118,1,9,0,3,4,0.75,17,33,1,0,0,0.041,75.6,Sports & Outdoors,38.3,low,mid
R00000285,P000743,U004986,2022-04-21,2022,4,5,positive,1,0,40,1,3,0,18,22,0.818,3,20,0,0,2,0.054,100.0,Health,42.58,low,mid
R00000286,P000394,U009921,2021-12-26,2021,12,5,positive,1,0,13,0,0,0,2,3,0.667,7,17,0,0,1,0.002,78.4,Beauty,19.31,budget,premium
R00000287,P003119,U025836,2024-04-04,2024,4,1,negative,0,0,74,1,10,0,11,12,0.917,12,7,0,0,0,0.041,50.1,Clothing,20.38,low,mid
R00000288,P003259,U003291,2022-04-26,2022,4,5,positive,1,0,94,1,3,0,8,9,0.889,11,7,0,0,0,0.07,61.5,Books,27.01,low,budget
R00000289,P001447,U014166,2023-11-19,2023,11,3,neutral,1,0,141,1,6,0,1,1,1.0,10,30,1,0,0,0.065,68.2,Food & Grocery,102.49,high,mid
R00000290,P004478,U004021,2024-06-22,2024,6,5,positive,1,0,61,1,6,0,8,9,0.889,16,10,0,0,0,0.041,52.5,Clothing,37.14,low,premium
R00000291,P004620,U012009,2022-08-12,2022,8,2,negative,1,0,29,1,8,0,10,13,0.769,24,13,0,0,0,0.006,84.4,Books,34.23,low,mid
R00000292,P004028,U005435,2024-12-26,2024,12,5,positive,1,0,46,1,11,0,2,3,0.667,19,49,1,0,0,0.048,60.9,Sports & Outdoors,118.39,high,budget
R00000293,P003129,U022675,2022-04-09,2022,4,2,negative,1,0,53,1,4,0,2,3,0.667,7,48,1,0,0,0.072,56.3,Beauty,17.39,budget,premium
R00000294,P002991,U012152,2023-02-14,2023,2,3,neutral,1,0,27,1,11,4,12,18,0.667,19,23,0,0,0,0.023,93.4,Toys & Games,30.88,low,budget
R00000295,P001974,U021619,2024-03-14,2024,3,4,positive,1,1,35,1,11,0,8,10,0.8,21,13,0,0,7,0.395,90.6,Home & Kitchen,54.42,mid,budget
R00000296,P002293,U008699,2021-10-20,2021,10,4,positive,0,0,43,1,3,0,2,3,0.667,15,21,0,0,0,0.056,93.1,Sports & Outdoors,61.92,mid,premium
R00000297,P000716,U019133,2022-10-23,2022,10,1,negative,1,0,61,1,3,0,5,7,0.714,5,49,1,0,0,0.035,88.6,Clothing,59.34,mid,premium
R00000298,P004781,U006337,2024-01-29,2024,1,2,negative,1,0,51,1,11,1,20,23,0.87,6,12,0,0,0,0.005,48.4,Clothing,94.68,mid,premium
R00000299,P002950,U000396,2024-07-03,2024,7,1,negative,1,0,52,0,0,0,7,8,0.875,5,23,0,0,0,0.029,67.9,Health,75.86,mid,mid
R00000300,P001908,U035015,2024-09-18,2024,9,5,positive,0,1,87,1,5,0,6,6,1.0,4,15,0,0,3,0.281,73.5,Electronics,64.27,mid,premium
R00000301,P001018,U001784,2022-06-16,2022,6,4,positive,0,0,52,1,5,0,3,3,1.0,6,44,1,0,0,0.069,71.1,Health,53.69,mid,mid
R00000302,P002047,U005185,2021-02-01,2021,2,3,neutral,0,0,92,0,0,0,5,6,0.833,4,17,0,0,0,0.019,44.5,Home & Kitchen,30.56,low,mid
R00000303,P000848,U020908,2024-07-21,2024,7,4,positive,1,0,42,1,3,0,2,2,1.0,58,19,0,0,0,0.007,62.4,Beauty,10.03,budget,premium
R00000304,P003995,U021730,2023-12-31,2023,12,4,positive,0,0,48,0,0,0,16,18,0.889,58,41,1,0,0,0.071,83.6,Clothing,62.59,mid,premium
R00000305,P003611,U007968,2024-05-16,2024,5,4,positive,0,0,28,1,8,0,32,37,0.865,15,19,0,0,0,0.01,100.0,Sports & Outdoors,21.85,low,mid
R00000306,P003736,U034160,2020-07-18,2020,7,1,negative,1,0,49,1,9,0,18,22,0.818,21,13,0,0,0,0.02,40.7,Automotive,79.43,mid,mid
R00000307,P003430,U017113,2024-06-22,2024,6,5,positive,0,0,69,1,7,0,2,4,0.5,29,18,0,0,2,0.049,51.1,Toys & Games,23.6,low,mid
R00000308,P004472,U015759,2024-11-28,2024,11,4,positive,1,0,16,0,0,0,6,8,0.75,11,34,1,0,0,0.002,54.8,Clothing,116.81,high,budget
R00000309,P000921,U012965,2024-11-15,2024,11,2,negative,1,0,102,1,4,5,0,0,0.0,3,49,1,0,0,0.003,64.6,Electronics,236.65,high,budget
R00000310,P002631,U007482,2021-12-29,2021,12,4,positive,1,0,82,1,4,0,10,13,0.769,15,37,1,0,0,0.016,79.8,Electronics,116.34,high,premium
R00000311,P003085,U021502,2024-12-18,2024,12,4,positive,1,0,53,1,9,0,0,0,0.0,6,35,1,0,0,0.064,53.7,Toys & Games,16.61,budget,budget
R00000312,P004909,U019936,2023-01-02,2023,1,3,neutral,1,0,75,1,3,0,7,7,1.0,16,32,1,0,0,0.039,37.7,Beauty,31.52,low,budget
R00000313,P001817,U038787,2024-05-17,2024,5,1,negative,0,0,44,0,0,0,4,4,1.0,2,32,1,0,0,0.068,57.7,Toys & Games,16.67,budget,premium
R00000314,P001381,U028897,2024-04-10,2024,4,4,positive,1,0,111,1,8,0,149,172,0.866,7,39,1,0,0,0.005,80.2,Home & Kitchen,30.48,low,budget
R00000315,P000294,U008816,2022-09-02,2022,9,3,neutral,0,0,33,1,4,0,0,0,0.0,12,25,1,0,0,0.032,70.5,Electronics,142.76,high,budget
R00000316,P004852,U030841,2024-04-12,2024,4,3,neutral,1,0,44,0,0,0,1,1,1.0,7,21,0,0,0,0.033,49.9,Beauty,16.94,budget,budget
R00000317,P001265,U009178,2024-05-20,2024,5,4,positive,1,0,12,0,0,0,2,2,1.0,7,30,1,0,0,0.069,70.9,Books,17.54,budget,mid
R00000318,P000561,U038049,2024-12-30,2024,12,3,neutral,1,0,73,1,4,4,3,4,0.75,16,12,0,0,0,0.051,81.4,Electronics,247.29,high,mid
R00000319,P004484,U029244,2022-01-15,2022,1,2,negative,1,0,21,1,4,0,2,3,0.667,9,4,0,0,0,0.032,88.1,Clothing,265.63,premium,mid
R00000320,P004662,U008284,2024-11-11,2024,11,3,neutral,0,0,121,1,9,0,2,3,0.667,47,18,0,0,0,0.062,74.4,Food & Grocery,13.9,budget,mid
R00000321,P002711,U005840,2024-06-15,2024,6,3,neutral,1,0,189,0,0,3,14,18,0.778,5,37,1,0,0,0.047,70.5,Automotive,245.51,high,premium
R00000322,P001355,U005846,2020-07-19,2020,7,3,neutral,1,0,25,1,5,5,3,4,0.75,13,8,0,0,0,0.065,62.0,Health,112.46,high,premium
R00000323,P002477,U032470,2024-01-29,2024,1,5,positive,1,0,58,1,10,0,2,2,1.0,7,10,0,0,2,0.077,75.4,Electronics,99.46,mid,budget
R00000324,P000561,U006229,2023-12-05,2023,12,2,negative,1,0,72,1,6,0,2,2,1.0,21,29,1,0,0,0.069,67.2,Electronics,247.29,high,mid
R00000325,P000674,U008905,2021-12-31,2021,12,1,negative,0,0,55,1,3,0,116,137,0.847,9,43,1,0,0,0.016,83.1,Beauty,39.19,low,budget
R00000326,P002405,U017997,2024-12-13,2024,12,4,positive,0,0,65,1,3,0,4,4,1.0,5,5,0,0,0,0.005,38.4,Toys & Games,32.83,low,budget
R00000327,P004223,U003460,2024-09-02,2024,9,4,positive,1,0,47,1,9,5,2,2,1.0,9,13,0,0,0,0.055,46.4,Clothing,59.23,mid,budget
R00000328,P000733,U035858,2023-01-20,2023,1,5,positive,1,0,199,0,0,0,2,2,1.0,5,25,1,0,2,0.019,56.0,Electronics,122.13,high,premium
R00000329,P003223,U027992,2024-08-27,2024,8,4,positive,1,0,43,1,10,0,5,5,1.0,8,25,1,0,0,0.065,69.3,Beauty,25.45,low,budget
