review_id,product_id,user_id,review_date,year,month,star_rating,sentiment,verified_purchase,is_fake_review,review_length_words,has_title,title_word_count,num_images_attached,helpful_votes,total_votes,helpful_ratio,days_since_purchase,reviewer_review_count,is_top_reviewer,is_early_review,exclamation_marks,all_caps_ratio,readability_score,category,price_usd,price_tier,brand_tier,seller_id,seller_fake_rate,sentiment_score,quality_aspect,shipping_aspect,value_aspect,service_aspect,emotion
R00000118,P001433,U011623,2024-11-04,2024,11,4,positive,0,0,88,0,0,0,2,2,1.0,5,24,0,0,0,0.047,44.0,Electronics,385.0,premium,budget,S0297,0.0765,0.591,neutral,positive,neutral,neutral,satisfaction
R00000119,P002498,U008508,2023-01-23,2023,1,3,neutral,1,0,46,0,0,0,11,13,0.846,22,33,1,0,0,0.012,77.9,Clothing,23.76,low,budget,S0222,0.0404,0.012,neutral,neutral,positive,neutral,neutral
R00000120,P000872,U022537,2023-02-16,2023,2,5,positive,1,0,89,1,10,0,6,6,1.0,8,24,0,0,0,0.026,62.6,Electronics,233.51,high,mid,S0499,0.0789,0.947,positive,positive,positive,positive,satisfaction
R00000121,P001162,U025813,2024-10-09,2024,10,5,positive,1,0,62,1,8,3,2,2,1.0,15,34,1,0,0,0.069,61.4,Sports & Outdoors,233.76,high,budget,S0308,0.0787,1.0,positive,positive,positive,positive,satisfaction
R00000122,P000628,U027220,2024-11-15,2024,11,5,positive,1,0,117,0,0,0,10,12,0.833,7,1,0,0,2,0.059,66.3,Electronics,135.95,high,mid,S0396,0.0622,1.0,positive,neutral,positive,positive,satisfaction
R00000123,P004379,U013863,2022-11-08,2022,11,4,positive,1,0,76,1,10,0,2,3,0.667,34,5,0,0,0,0.046,81.3,Health,61.7,mid,budget,S0410,0.0822,0.335,positive,neutral,positive,neutral,neutral
R00000124,P001424,U030455,2022-10-20,2022,10,4,positive,1,0,101,1,10,0,21,27,0.778,7,12,0,0,0,0.078,67.9,Home & Kitchen,47.68,low,budget,S0113,0.0509,0.488,positive,neutral,neutral,neutral,neutral
R00000125,P000665,U029201,2021-12-05,2021,12,4,positive,1,0,41,1,5,0,4,5,0.8,3,1,0,0,0,0.0,85.8,Home & Kitchen,26.71,low,budget,S0408,0.0636,0.469,neutral,positive,neutral,positive,satisfaction
R00000126,P001204,U009099,2024-06-17,2024,6,5,positive,0,0,15,1,5,0,5,5,1.0,5,11,0,0,2,0.013,61.0,Beauty,34.8,low,mid,S0205,0.0426,0.841,positive,positive,neutral,positive,satisfaction
R00000127,P001315,U038770,2021-01-16,2021,1,4,positive,1,0,62,1,5,1,0,0,0.0,31,23,0,0,0,0.052,88.9,Electronics,162.04,high,premium,S0307,0.0718,0.385,neutral,neutral,positive,positive,satisfaction
R00000128,P000634,U038107,2024-10-04,2024,10,3,neutral,1,0,76,1,7,0,1,1,1.0,51,4,0,0,0,0.004,30.0,Home & Kitchen,21.82,low,mid,S0079,0.0769,0.118,neutral,neutral,negative,negative,mild_disappointment
R00000129,P003492,U006635,2023-09-28,2023,9,2,negative,1,0,109,1,7,0,2,2,1.0,21,36,1,0,0,0.02,74.6,Electronics,242.6,high,mid,S0408,0.0636,-0.576,negative,neutral,neutral,neutral,disappointment
R00000130,P003339,U030311,2024-02-09,2024,2,3,neutral,0,0,44,1,3,0,4,4,1.0,6,25,1,0,0,0.072,77.5,Clothing,23.26,low,mid,S0164,0.0244,0.087,neutral,neutral,neutral,neutral,neutral
R00000131,P002950,U022217,2024-08-19,2024,8,3,neutral,1,0,105,0,0,0,0,0,0.0,6,13,0,0,0,0.029,72.8,Health,75.86,mid,mid,S0226,0.0379,-0.016,positive,neutral,neutral,neutral,mild_disappointment
R00000132,P004344,U018106,2023-04-08,2023,4,2,negative,1,0,50,1,11,0,18,20,0.9,16,3,0,0,0,0.078,65.8,Clothing,50.99,mid,budget,S0197,0.0633,-0.436,neutral,neutral,neutral,negative,frustration
R00000133,P000269,U019319,2020-11-29,2020,11,5,positive,1,0,19,1,4,2,6,8,0.75,15,28,1,0,1,0.041,86.4,Electronics,117.21,high,budget,S0144,0.0648,0.974,positive,positive,neutral,neutral,satisfaction
R00000134,P003038,U034209,2024-07-10,2024,7,5,positive,1,0,35,1,4,0,1,2,0.5,72,12,0,0,2,0.046,83.5,Electronics,123.59,high,mid,S0313,0.0728,0.881,positive,positive,positive,positive,joy
R00000135,P002943,U011880,2021-05-19,2021,5,2,negative,1,0,104,1,9,0,0,0,0.0,7,42,1,0,0,0.039,50.5,Toys & Games,58.16,mid,mid,S0151,0.06,-0.529,negative,neutral,negative,negative,frustration
R00000136,P003588,U021306,2024-12-25,2024,12,4,positive,1,0,30,1,8,0,1,1,1.0,3,47,1,0,0,0.075,74.5,Books,11.22,budget,mid,S0051,0.0539,0.542,positive,neutral,neutral,neutral,neutral
R00000137,P001629,U004495,2023-01-05,2023,1,3,neutral,1,0,42,1,4,0,57,63,0.905,20,20,0,0,0,0.054,75.6,Clothing,48.0,low,mid,S0234,0.0533,-0.121,neutral,positive,neutral,positive,neutral
R00000138,P002141,U021987,2023-06-25,2023,6,3,neutral,1,0,32,1,6,0,3,4,0.75,7,9,0,0,0,0.006,67.4,Health,40.22,low,mid,S0426,0.0256,0.064,neutral,neutral,negative,neutral,neutral
R00000139,P001697,U000579,2024-04-01,2024,4,5,positive,0,0,28,1,5,0,5,6,0.833,10,31,1,0,2,0.06,52.9,Clothing,42.99,low,mid,S0483,0.0535,1.0,positive,positive,positive,positive,joy
R00000140,P001961,U022065,2023-09-21,2023,9,4,positive,1,0,23,1,8,0,17,20,0.85,13,47,1,0,0,0.002,66.0,Sports & Outdoors,61.09,mid,mid,S0170,0.0636,0.578,neutral,positive,neutral,positive,satisfaction
R00000141,P003202,U032523,2023-03-08,2023,3,5,positive,1,1,43,1,5,5,6,6,1.0,29,35,1,0,6,0.113,63.7,Food & Grocery,14.17,budget,mid,S0446,0.0462,0.974,positive,positive,neutral,neutral,joy
R00000142,P001288,U019606,2022-04-23,2022,4,5,positive,1,1,73,1,11,0,2,2,1.0,11,20,0,0,4,0.306,53.2,Clothing,67.26,mid,premium,S0468,0.0435,0.963,positive,positive,positive,neutral,joy
R00000143,P004338,U015145,2024-11-10,2024,11,5,positive,1,0,27,1,7,0,1,1,1.0,11,4,0,0,2,0.022,61.2,Electronics,78.76,mid,mid,S0332,0.0417,1.0,positive,neutral,positive,positive,joy
R00000144,P004969,U039432,2022-09-24,2022,9,3,neutral,0,0,36,1,5,0,1,1,1.0,11,21,0,0,0,0.025,57.2,Electronics,165.27,high,budget,S0055,0.0529,0.064,neutral,neutral,positive,neutral,mild_disappointment
R00000145,P002142,U011163,2024-06-17,2024,6,3,neutral,1,0,13,0,0,0,6,6,1.0,34,14,0,0,0,0.036,89.0,Home & Kitchen,59.25,mid,budget,S0009,0.0357,-0.101,neutral,neutral,neutral,positive,neutral
R00000146,P004955,U015734,2024-02-13,2024,2,5,positive,1,0,27,0,0,0,2,2,1.0,28,3,0,0,2,0.034,70.4,Clothing,40.12,low,budget,S0420,0.0413,0.914,positive,positive,positive,positive,delight
R00000147,P002417,U012159,2020-10-05,2020,10,3,neutral,1,0,38,1,6,0,2,3,0.667,19,18,0,0,0,0.058,92.1,Clothing,52.92,mid,mid,S0077,0.049,0.026,neutral,neutral,neutral,negative,mild_disappointment
R00000148,P000097,U004526,2020-08-03,2020,8,2,negative,1,0,64,1,3,0,1,1,1.0,33,39,1,0,0,0.07,80.0,Home & Kitchen,37.91,low,budget,S0344,0.0784,-0.525,negative,negative,neutral,neutral,frustration
R00000149,P004513,U035904,2023-05-07,2023,5,2,negative,1,0,44,1,3,0,12,15,0.8,6,27,1,0,0,0.038,86.2,Health,189.59,high,mid,S0366,0.0709,-0.556,neutral,neutral,negative,neutral,frustration
R00000150,P001682,U017720,2024-01-27,2024,1,5,positive,1,0,105,1,3,2,1,1,1.0,11,36,1,0,0,0.003,40.0,Toys & Games,31.86,low,mid,S0143,0.0772,1.0,positive,positive,neutral,positive,joy
R00000151,P000301,U036763,2024-07-03,2024,7,4,positive,0,0,39,1,3,0,0,0,0.0,10,25,1,0,0,0.026,50.9,Toys & Games,21.46,low,mid,S0097,0.0487,0.598,neutral,neutral,positive,neutral,mild_joy
R00000152,P000931,U008990,2023-11-24,2023,11,3,neutral,1,0,57,1,4,0,3,3,1.0,5,4,0,0,0,0.04,45.4,Clothing,24.53,low,mid,S0125,0.0712,0.091,neutral,negative,negative,positive,mild_disappointment
R00000153,P003621,U005840,2022-01-21,2022,1,5,positive,1,0,120,1,8,0,0,0,0.0,5,21,0,0,0,0.045,69.0,Sports & Outdoors,105.38,high,mid,S0371,0.0749,0.985,positive,neutral,positive,positive,joy
R00000154,P001169,U034986,2023-05-08,2023,5,5,positive,0,0,95,1,11,0,2,2,1.0,21,8,0,0,1,0.04,43.0,Toys & Games,23.23,low,budget,S0453,0.0417,1.0,positive,positive,positive,neutral,delight
R00000155,P003668,U025417,2021-04-11,2021,4,1,negative,1,0,75,1,5,0,6,8,0.75,8,15,0,0,0,0.067,66.7,Electronics,138.41,high,mid,S0300,0.0233,-1.0,negative,negative,negative,negative,frustration
R00000156,P004160,U025444,2022-03-02,2022,3,1,negative,1,0,75,0,0,0,12,13,0.923,31,3,0,0,0,0.079,64.4,Clothing,24.83,low,premium,S0158,0.0394,-1.0,negative,negative,negative,negative,anger
R00000157,P004550,U033905,2023-05-24,2023,5,4,positive,1,0,65,1,8,0,7,8,0.875,9,16,0,0,0,0.048,75.1,Clothing,22.44,low,premium,S0330,0.0435,0.514,positive,neutral,neutral,positive,satisfaction
R00000158,P004531,U012086,2023-03-04,2023,3,5,positive,1,0,89,1,3,0,6,8,0.75,34,49,1,0,2,0.037,73.4,Toys & Games,12.78,budget,mid,S0062,0.0632,1.0,positive,positive,positive,positive,joy
R00000159,P000914,U001421,2024-10-28,2024,10,5,positive,1,0,38,1,7,0,5,6,0.833,17,45,1,0,2,0.056,48.1,Automotive,57.51,mid,premium,S0011,0.0661,0.997,positive,positive,positive,positive,satisfaction
R00000160,P002798,U004099,2020-04-19,2020,4,3,neutral,1,0,56,1,9,0,8,11,0.727,8,3,0,0,0,0.032,50.1,Home & Kitchen,48.64,low,budget,S0328,0.0578,0.049,neutral,neutral,negative,neutral,neutral
R00000161,P004417,U028101,2021-03-10,2021,3,5,positive,0,0,157,1,5,0,5,5,1.0,11,22,0,0,1,0.044,77.8,Books,22.2,low,mid,S0247,0.0525,1.0,positive,positive,neutral,positive,joy
R00000162,P001213,U035914,2024-11-15,2024,11,1,negative,1,0,79,1,3,0,1,1,1.0,2,41,1,0,0,0.019,50.2,Books,8.3,budget,premium,S0465,0.0556,-0.95,neutral,negative,negative,negative,anger
R00000163,P004996,U017927,2022-10-20,2022,10,4,positive,1,0,36,0,0,0,0,0,0.0,9,26,1,0,0,0.035,67.2,Clothing,73.85,mid,budget,S0488,0.0508,0.335,neutral,positive,neutral,positive,neutral
R00000164,P003685,U024261,2022-08-09,2022,8,4,positive,1,0,44,1,11,0,6,7,0.857,37,42,1,0,0,0.055,27.3,Clothing,51.12,mid,mid,S0247,0.0525,0.471,positive,neutral,negative,positive,mild_joy
R00000165,P004673,U014535,2024-12-17,2024,12,4,positive,1,0,40,1,4,0,6,9,0.667,8,11,0,0,0,0.077,63.3,Electronics,367.31,premium,budget,S0334,0.0351,0.616,neutral,positive,neutral,positive,neutral
R00000166,P001551,U016838,2022-06-19,2022,6,3,neutral,1,0,28,1,4,0,6,8,0.75,3,28,1,0,0,0.024,54.3,Electronics,158.06,high,premium,S0109,0.0565,0.153,neutral,positive,neutral,negative,mild_disappointment
R00000167,P001022,U020594,2022-03-26,2022,3,5,positive,1,0,58,1,9,0,16,16,1.0,10,39,1,0,1,0.054,42.2,Beauty,28.88,low,budget,S0496,0.0667,0.852,positive,positive,positive,positive,satisfaction
R00000168,P004749,U031088,2021-11-21,2021,11,4,positive,1,0,72,1,11,0,3,4,0.75,49,4,0,0,0,0.048,60.2,Health,42.59,low,mid,S0436,0.0699,0.39,positive,positive,positive,neutral,mild_joy
R00000169,P001406,U024966,2023-12-31,2023,12,3,neutral,1,0,63,1,9,0,21,22,0.955,6,21,0,0,0,0.06,86.3,Clothing,53.29,mid,mid,S0192,0.0549,-0.018,neutral,neutral,neutral,neutral,neutral
R00000170,P004521,U015363,2023-12-10,2023,12,4,positive,0,0,43,1,10,0,4,4,1.0,7,42,1,0,0,0.069,57.9,Electronics,183.07,high,premium,S0309,0.0939,0.601,neutral,positive,neutral,positive,neutral
R00000171,P000862,U021201,2022-11-27,2022,11,1,negative,1,0,152,1,11,5,6,6,1.0,7,46,1,0,0,0.034,66.3,Beauty,44.33,low,budget,S0288,0.0438,-1.0,negative,neutral,negative,negative,frustration
R00000172,P001796,U023840,2023-07-05,2023,7,1,negative,1,0,84,1,6,0,45,51,0.882,6,33,1,0,0,0.072,83.9,Clothing,148.76,high,mid,S0172,0.0201,-0.91,negative,neutral,negative,neutral,disgust
R00000173,P003142,U036631,2024-04-10,2024,4,5,positive,1,1,152,1,5,2,1,1,1.0,10,40,1,0,6,0.222,72.6,Electronics,454.75,premium,mid,S0448,0.0526,1.0,positive,positive,positive,positive,delight
R00000174,P004561,U012900,2023-07-07,2023,7,5,positive,0,1,24,0,0,0,0,0,0.0,4,37,1,0,5,0.299,68.8,Automotive,85.32,mid,mid,S0051,0.0539,1.0,positive,positive,positive,positive,delight
R00000175,P002314,U013677,2024-07-14,2024,7,3,neutral,1,0,69,1,11,0,2,2,1.0,25,7,0,0,0,0.067,92.2,Clothing,82.77,mid,mid,S0200,0.0596,-0.042,neutral,neutral,neutral,neutral,neutral
R00000176,P002998,U010796,2022-11-04,2022,11,4,positive,1,0,41,1,9,4,0,0,0.0,6,31,1,0,0,0.032,63.1,Clothing,35.16,low,budget,S0336,0.0756,0.403,neutral,neutral,neutral,neutral,satisfaction
R00000177,P001632,U005572,2020-03-24,2020,3,4,positive,0,0,91,1,5,0,0,0,0.0,3,41,1,0,0,0.011,72.7,Health,25.7,low,premium,S0063,0.0616,0.482,neutral,negative,neutral,positive,neutral
R00000178,P000985,U011359,2021-08-13,2021,8,1,negative,0,0,112,1,11,0,5,6,0.833,34,24,0,0,0,0.051,49.7,Electronics,247.14,high,budget,S0382,0.0729,-0.976,negative,negative,negative,negative,frustration
R00000179,P003706,U031006,2023-12-29,2023,12,5,positive,1,1,96,1,10,0,4,4,1.0,10,24,0,0,3,0.316,40.8,Electronics,172.82,high,budget,S0076,0.0657,1.0,positive,positive,positive,positive,joy
R00000180,P003677,U011221,2023-05-18,2023,5,3,neutral,1,0,98,1,4,0,0,0,0.0,31,18,0,0,0,0.073,68.9,Clothing,24.18,low,premium,S0073,0.0503,0.089,negative,neutral,neutral,neutral,mild_disappointment
R00000181,P004318,U025931,2024-11-03,2024,11,3,neutral,1,0,75,1,7,0,4,5,0.8,10,30,1,0,0,0.024,79.7,Toys & Games,13.88,budget,premium,S0422,0.0843,0.01,neutral,neutral,neutral,neutral,neutral
R00000182,P000764,U014137,2022-01-18,2022,1,5,positive,1,0,62,1,10,0,1,1,1.0,28,32,1,0,1,0.012,63.1,Electronics,280.19,premium,premium,S0336,0.0756,0.876,positive,positive,positive,positive,joy
R00000183,P000291,U019005,2021-09-05,2021,9,4,positive,0,0,56,1,8,0,5,6,0.833,7,49,1,0,0,0.054,51.0,Toys & Games,122.1,high,mid,S0348,0.0725,0.388,neutral,neutral,positive,neutral,neutral
R00000184,P003125,U029134,2023-12-13,2023,12,4,positive,1,0,33,1,4,0,11,13,0.846,8,26,1,0,0,0.001,48.3,Clothing,34.33,low,mid,S0458,0.1029,0.409,positive,positive,positive,positive,satisfaction
R00000185,P002450,U035253,2024-07-05,2024,7,5,positive,1,0,24,1,8,0,40,50,0.8,26,20,0,0,1,0.008,61.8,Sports & Outdoors,34.88,low,mid,S0343,0.0602,1.0,positive,positive,positive,positive,satisfaction
R00000186,P003127,U018945,2023-09-22,2023,9,3,neutral,1,0,204,1,3,0,1,1,1.0,20,42,1,0,0,0.068,33.0,Books,5.88,budget,mid,S0299,0.0241,0.1,neutral,neutral,neutral,negative,neutral
R00000187,P001194,U030362,2022-12-25,2022,12,4,positive,1,0,46,1,5,0,1,1,1.0,52,20,0,0,0,0.076,73.6,Automotive,120.88,high,budget,S0028,0.0444,0.556,positive,positive,neutral,positive,satisfaction
R00000188,P004129,U039907,2023-03-05,2023,3,4,positive,1,0,58,1,9,3,37,41,0.902,31,15,0,0,0,0.027,46.8,Toys & Games,21.86,low,mid,S0021,0.0695,0.43,neutral,positive,neutral,neutral,neutral
R00000189,P002237,U018974,2023-06-10,2023,6,5,positive,1,0,62,1,3,5,6,7,0.857,1,7,0,0,1,0.064,71.8,Electronics,172.69,high,mid,S0062,0.0632,1.0,positive,positive,positive,positive,joy
R00000190,P003396,U034880,2024-11-17,2024,11,5,positive,1,1,40,1,5,0,47,53,0.887,20,19,0,0,7,0.317,63.7,Food & Grocery,43.36,low,budget,S0366,0.0709,1.0,positive,positive,positive,positive,satisfaction
R00000191,P000984,U013661,2022-03-14,2022,3,3,neutral,1,0,49,1,8,1,16,18,0.889,36,11,0,0,0,0.066,59.0,Home & Kitchen,29.52,low,mid,S0268,0.0533,0.06,neutral,positive,negative,positive,mild_disappointment
R00000192,P000247,U032318,2021-04-28,2021,4,3,neutral,1,0,68,0,0,0,1,1,1.0,51,37,1,0,0,0.04,60.7,Sports & Outdoors,158.13,high,mid,S0127,0.0733,-0.011,neutral,neutral,neutral,neutral,neutral
R00000193,P001793,U023528,2023-09-27,2023,9,1,negative,0,0,25,1,4,0,25,25,1.0,27,2,0,0,0,0.061,63.1,Clothing,61.28,mid,budget,S0445,0.0524,-0.989,negative,neutral,negative,negative,frustration
R00000194,P002141,U021914,2023-12-14,2023,12,3,neutral,1,0,66,1,8,4,3,4,0.75,41,47,1,0,0,0.027,75.8,Health,40.22,low,mid,S0426,0.0256,0.06,neutral,neutral,neutral,neutral,neutral
R00000195,P002160,U017800,2024-07-19,2024,7,5,positive,0,0,108,1,11,0,5,5,1.0,6,30,1,0,0,0.008,75.9,Electronics,357.54,premium,budget,S0443,0.071,0.935,positive,positive,neutral,positive,satisfaction
R00000196,P001196,U020443,2024-07-18,2024,7,1,negative,1,0,24,1,8,0,1,2,0.5,8,23,0,0,0,0.018,82.8,Clothing,47.2,low,premium,S0273,0.0409,-0.965,negative,negative,negative,positive,frustration
R00000197,P002345,U016469,2022-11-25,2022,11,5,positive,1,0,187,1,10,0,1,2,0.5,12,32,1,0,1,0.029,30.2,Beauty,25.09,low,premium,S0210,0.0533,0.928,positive,positive,positive,positive,satisfaction
R00000198,P002536,U000904,2024-04-14,2024,4,3,neutral,1,0,61,1,8,0,6,7,0.857,36,4,0,0,0,0.017,32.4,Sports & Outdoors,22.74,low,budget,S0171,0.019,-0.036,positive,neutral,negative,neutral,mild_disappointment
R00000199,P001428,U005073,2023-12-13,2023,12,5,positive,1,0,81,1,5,0,6,7,0.857,7,4,0,0,1,0.035,91.7,Electronics,64.28,mid,mid,S0171,0.019,0.981,positive,positive,positive,positive,joy
R00000200,P001662,U008049,2024-12-07,2024,12,4,positive,0,0,74,1,6,0,23,27,0.852,22,42,1,0,0,0.08,73.4,Sports & Outdoors,25.52,low,mid,S0127,0.0733,0.409,neutral,positive,positive,positive,satisfaction
R00000201,P002802,U003090,2022-10-01,2022,10,4,positive,1,0,42,1,11,0,3,4,0.75,26,37,1,0,0,0.049,73.5,Books,15.15,budget,budget,S0442,0.0599,0.455,neutral,neutral,neutral,neutral,satisfaction
R00000202,P000221,U003928,2024-12-27,2024,12,5,positive,0,0,33,1,9,3,8,10,0.8,22,49,1,0,2,0.026,91.2,Clothing,24.37,low,premium,S0087,0.0789,0.925,positive,neutral,positive,positive,joy
R00000203,P000203,U011083,2022-12-10,2022,12,4,positive,0,0,30,0,0,1,1,1,1.0,7,34,1,0,0,0.072,74.5,Books,12.27,budget,mid,S0230,0.0605,0.687,positive,positive,neutral,positive,satisfaction
R00000204,P002174,U004404,2023-05-17,2023,5,3,neutral,1,0,49,1,6,0,2,2,1.0,24,48,1,0,0,0.07,67.9,Electronics,253.09,premium,mid,S0020,0.0764,-0.048,neutral,neutral,neutral,positive,neutral
R00000205,P000312,U022134,2021-02-13,2021,2,3,neutral,0,0,41,1,9,0,17,19,0.895,11,20,0,0,0,0.071,76.0,Home & Kitchen,58.63,mid,premium,S0184,0.0531,-0.071,neutral,neutral,negative,positive,neutral
R00000206,P003735,U011151,2023-04-29,2023,4,3,neutral,1,0,24,1,11,0,12,15,0.8,4,25,1,0,0,0.024,69.9,Electronics,148.1,high,mid,S0042,0.0417,-0.144,neutral,neutral,positive,neutral,neutral
R00000207,P002936,U015868,2020-04-03,2020,4,2,negative,0,0,32,1,11,0,8,9,0.889,40,10,0,0,0,0.032,67.1,Home & Kitchen,37.7,low,budget,S0113,0.0509,-0.55,neutral,neutral,negative,neutral,disappointment
R00000208,P000128,U003643,2023-05-28,2023,5,5,positive,1,0,117,0,0,0,10,10,1.0,6,34,1,0,1,0.045,52.7,Electronics,68.68,mid,budget,S0153,0.0643,1.0,positive,positive,positive,positive,joy
R00000209,P001649,U028466,2021-05-26,2021,5,3,neutral,1,0,43,0,0,3,17,18,0.944,3,16,0,0,0,0.049,35.7,Health,47.62,low,budget,S0014,0.0551,-0.088,neutral,neutral,negative,neutral,neutral
R00000210,P000444,U014783,2022-12-28,2022,12,5,positive,0,0,185,1,9,1,12,13,0.923,6,45,1,0,0,0.039,62.1,Clothing,30.38,low,premium,S0281,0.0825,1.0,positive,positive,positive,positive,satisfaction
R00000211,P004531,U005990,2023-03-06,2023,3,5,positive,1,0,38,0,0,0,3,4,0.75,9,19,0,0,1,0.019,82.7,Toys & Games,12.78,budget,mid,S0062,0.0632,0.936,positive,positive,positive,positive,joy
R00000212,P001550,U019127,2024-09-22,2024,9,4,positive,0,0,43,1,3,2,24,28,0.857,13,22,0,0,0,0.05,66.0,Clothing,94.82,mid,mid,S0435,0.0633,0.491,neutral,neutral,neutral,positive,satisfaction
R00000213,P001919,U010424,2024-09-30,2024,9,2,negative,1,0,58,0,0,5,1,1,1.0,15,4,0,0,0,0.044,74.0,Sports & Outdoors,81.86,mid,premium,S0466,0.0773,-0.51,neutral,neutral,negative,negative,disappointment
R00000214,P003942,U025783,2020-01-07,2020,1,2,negative,1,0,80,1,9,0,5,5,1.0,21,24,0,1,0,0.046,76.2,Clothing,70.48,mid,budget,S0101,0.0603,-0.539,neutral,neutral,negative,negative,frustration
R00000215,P001089,U001181,2023-03-05,2023,3,3,neutral,1,0,44,0,0,0,11,13,0.846,8,6,0,0,0,0.052,58.1,Books,17.11,budget,premium,S0235,0.061,-0.019,neutral,neutral,neutral,negative,mild_disappointment
R00000216,P001048,U014712,2023-06-13,2023,6,4,positive,1,0,32,1,8,0,4,4,1.0,33,3,0,0,0,0.011,31.8,Toys & Games,30.08,low,mid,S0332,0.0417,0.541,neutral,neutral,positive,positive,satisfaction
R00000217,P004037,U023647,2024-09-06,2024,9,3,neutral,1,0,69,1,10,0,6,6,1.0,49,46,1,0,0,0.034,67.3,Clothing,40.91,low,budget,S0211,0.0758,-0.146,neutral,neutral,negative,neutral,neutral
R00000218,P002671,U020853,2024-02-05,2024,2,5,positive,1,0,61,1,9,0,6,8,0.75,22,4,0,0,0,0.021,80.5,Sports & Outdoors,86.23,mid,premium,S0292,0.0486,1.0,positive,positive,neutral,positive,satisfaction
R00000219,P001281,U038730,2023-07-07,2023,7,2,negative,1,0,39,1,4,0,5,7,0.714,39,5,0,0,0,0.011,77.6,Home & Kitchen,99.52,mid,mid,S0201,0.0392,-0.424,neutral,neutral,neutral,negative,frustration
R00000220,P000801,U031938,2023-02-23,2023,2,3,neutral,0,1,77,1,9,1,4,5,0.8,6,35,1,0,2,0.309,84.9,Beauty,46.62,low,mid,S0332,0.0417,0.053,neutral,neutral,neutral,negative,neutral
R00000221,P003964,U032310,2023-11-17,2023,11,4,positive,1,0,42,1,7,0,2,2,1.0,28,1,0,0,0,0.021,85.7,Clothing,31.87,low,budget,S0191,0.0647,0.424,positive,neutral,neutral,positive,satisfaction
R00000222,P001028,U015943,2023-06-23,2023,6,2,negative,1,0,29,1,6,0,14,16,0.875,28,17,0,0,0,0.073,92.3,Home & Kitchen,56.76,mid,budget,S0092,0.0578,-0.484,neutral,negative,negative,neutral,disappointment
R00000223,P002462,U039925,2023-06-01,2023,6,3,neutral,1,0,87,1,9,0,1,1,1.0,9,45,1,0,0,0.024,58.8,Beauty,13.39,budget,mid,S0274,0.0632,0.151,neutral,neutral,neutral,neutral,mild_disappointment
R00000224,P000960,U034314,2023-04-12,2023,4,5,positive,1,1,91,1,9,4,1,2,0.5,21,10,0,0,7,0.286,68.1,Books,17.63,budget,budget,S0238,0.0649,1.0,positive,positive,neutral,positive,satisfaction
R00000225,P001887,U036306,2024-08-06,2024,8,2,negative,1,0,80,1,4,0,3,3,1.0,30,11,0,0,0,0.053,65.4,Electronics,126.57,high,budget,S0301,0.059,-0.477,neutral,negative,negative,neutral,disappointment
R00000226,P000425,U011898,2021-06-12,2021,6,5,positive,0,0,317,1,3,0,1,1,1.0,12,23,0,0,2,0.007,37.8,Sports & Outdoors,132.86,high,mid,S0441,0.0355,1.0,positive,positive,positive,positive,joy
R00000227,P000045,U016213,2023-01-02,2023,1,2,negative,1,0,47,1,6,0,14,15,0.933,19,1,0,0,0,0.07,44.7,Toys & Games,14.54,budget,mid,S0386,0.0598,-0.477,neutral,neutral,negative,positive,frustration
R00000228,P002882,U016259,2024-10-20,2024,10,5,positive,1,0,20,1,3,0,1,2,0.5,10,14,0,0,2,0.068,79.9,Electronics,200.42,high,budget,S0030,0.0766,0.901,positive,positive,positive,positive,delight
R00000229,P002848,U022672,2024-11-28,2024,11,3,neutral,1,0,114,1,8,2,5,5,1.0,3,42,1,0,0,0.002,56.7,Electronics,162.37,high,premium,S0139,0.0785,-0.265,neutral,neutral,neutral,positive,neutral
R00000230,P000959,U005477,2024-05-22,2024,5,1,negative,0,0,67,1,5,0,11,11,1.0,4,20,0,0,0,0.076,81.0,Books,11.34,budget,budget,S0025,0.067,-0.952,negative,negative,negative,negative,disgust
R00000231,P000995,U002888,2021-09-20,2021,9,5,positive,0,0,147,1,4,0,15,20,0.75,10,30,1,0,2,0.04,59.4,Food & Grocery,22.3,low,budget,S0273,0.0409,0.937,neutral,positive,neutral,positive,delight
R00000232,P003872,U022640,2020-03-21,2020,3,5,positive,1,0,39,0,0,0,0,0,0.0,14,22,0,0,0,0.029,65.3,Clothing,15.06,budget,budget,S0083,0.097,0.904,neutral,positive,neutral,positive,joy
