product_id,category,review_count,average_rating,positive_pct,negative_pct,fake_rate,verified_pct,helpful_ratio
P004195,Clothing,18,3.17,0.2778,0.2222,0.0556,0.7222,0.7354
P003648,Home & Kitchen,28,3.61,0.5357,0.0357,0.1071,0.75,0.7296
P000305,Health,25,4.64,0.92,0.0,0.08,0.64,0.8021
P004615,Clothing,16,4.19,0.8125,0.0,0.0625,0.625,0.8381
P000607,Health,33,1.24,0.0,0.9697,0.0,0.7576,0.7948
P001797,Books,20,4.65,1.0,0.0,0.1,0.8,0.8723
P004288,Clothing,39,4.15,0.7949,0.0256,0.1026,0.6667,0.8286
P004643,Home & Kitchen,12,3.75,0.5833,0.0,0.0,0.6667,0.8151
P003343,Electronics,19,3.79,0.6842,0.0526,0.1053,0.7895,0.6816
P002383,Electronics,23,3.09,0.3913,0.3043,0.0435,0.6957,0.8033
P000619,Electronics,22,3.32,0.4091,0.1818,0.1364,0.7273,0.7862
P003289,Electronics,31,2.35,0.0968,0.4839,0.0,0.7742,0.7292
P002947,Clothing,21,4.71,0.9524,0.0,0.0476,0.7619,0.902
P002123,Clothing,24,3.67,0.5417,0.125,0.0833,0.5833,0.8941
P002026,Home & Kitchen,15,4.33,0.9333,0.0667,0.0,0.7333,0.8619
P002949,Food & Grocery,30,2.97,0.3333,0.3333,0.1,0.8667,0.8304
P002069,Clothing,15,3.87,0.7333,0.0,0.0,0.8,0.842
P003425,Electronics,34,3.26,0.3824,0.2353,0.0588,0.7353,0.8101
P002195,Sports & Outdoors,15,4.87,1.0,0.0,0.0,0.7333,0.7473
P004900,Toys & Games,34,2.74,0.1765,0.4412,0.2059,0.5882,0.8525
P002778,Books,24,3.21,0.375,0.2083,0.0,0.7917,0.7507
P000714,Health,17,4.71,1.0,0.0,0.1176,0.7647,0.7886
P004842,Home & Kitchen,15,4.27,0.8667,0.0,0.1333,0.7333,0.8421
P004929,Beauty,22,3.41,0.4545,0.0909,0.0455,0.9545,0.7886
P004966,Electronics,18,3.11,0.3889,0.2222,0.0556,0.8333,0.7879
P001525,Beauty,46,4.15,0.7826,0.0217,0.087,0.7609,0.8043
P001719,Sports & Outdoors,24,2.67,0.1667,0.375,0.0417,0.7917,0.7864
P000029,Electronics,43,4.28,0.8837,0.0,0.0698,0.814,0.765
P004438,Clothing,9,3.56,0.5556,0.2222,0.1111,0.8889,0.8834
P003551,Health,28,3.14,0.3571,0.2857,0.1429,0.8929,0.7499
P000942,Health,28,3.0,0.2857,0.2857,0.0357,0.75,0.7534
P004450,Electronics,33,4.24,0.7879,0.0909,0.0606,0.7273,0.7815
P001778,Home & Kitchen,18,3.28,0.4444,0.2222,0.0556,0.8333,0.8772
P002817,Clothing,16,3.62,0.625,0.125,0.0,0.75,0.7139
P000803,Health,22,3.32,0.5,0.1818,0.1364,0.7273,0.8818
P000889,Electronics,20,3.45,0.55,0.15,0.1,0.75,0.7051
P001947,Clothing,23,3.09,0.3043,0.2609,0.0435,0.6087,0.7837
P001249,Health,14,3.57,0.5714,0.0714,0.1429,0.9286,0.958
P001119,Clothing,27,2.41,0.1852,0.5556,0.037,0.8148,0.8583
P002050,Clothing,31,2.84,0.2581,0.4194,0.0645,0.871,0.8366
P001056,Beauty,25,4.56,0.92,0.0,0.0,0.8,0.764
P004726,Clothing,22,4.64,0.9545,0.0,0.0455,0.8636,0.8334
P002920,Beauty,22,4.77,0.9545,0.0,0.1818,0.8636,0.7947
P000216,Beauty,19,4.58,0.9474,0.0,0.0526,0.7368,0.8549
P001110,Clothing,21,4.71,1.0,0.0,0.0952,0.8095,0.7616
P002257,Health,27,3.52,0.4444,0.1481,0.1481,0.7407,0.8692
P002162,Clothing,13,4.62,1.0,0.0,0.0769,0.7692,0.7189
P003445,Health,23,4.35,0.9565,0.0435,0.0,0.6957,0.8266
P003868,Clothing,20,3.95,0.7,0.0,0.05,0.65,0.8953
P002852,Home & Kitchen,28,4.68,0.9286,0.0,0.0357,0.7857,0.7443
P001786,Health,17,4.24,0.8235,0.0,0.0588,0.7647,0.825
P000946,Clothing,30,3.7,0.6333,0.1,0.0,0.6667,0.7265
P000184,Clothing,16,4.0,0.75,0.0625,0.0,0.875,0.8501
P000300,Sports & Outdoors,11,4.45,0.9091,0.0,0.0,0.6364,0.8851
P002065,Home & Kitchen,13,4.46,0.9231,0.0,0.0,0.6923,0.8102
P000007,Toys & Games,10,2.3,0.0,0.5,0.0,0.9,0.8928
P001696,Books,11,4.27,0.8182,0.0,0.0,0.7273,0.9569
P000034,Home & Kitchen,28,1.89,0.0357,0.7857,0.0714,0.6786,0.8306
P004305,Electronics,29,4.52,1.0,0.0,0.1034,0.6897,0.8926
P001064,Sports & Outdoors,32,4.06,0.7812,0.0938,0.0938,0.5938,0.7408
P003325,Sports & Outdoors,15,3.87,0.7333,0.0667,0.1333,0.9333,0.7511
P004462,Home & Kitchen,35,2.51,0.0857,0.4571,0.0,0.8,0.8273
P004449,Books,23,3.87,0.6957,0.0,0.0,0.6522,0.6291
P004116,Clothing,31,4.16,0.8065,0.0645,0.0323,0.7419,0.8608
P003166,Beauty,30,2.87,0.2333,0.3,0.0667,0.7333,0.8227
P001118,Toys & Games,27,3.07,0.3333,0.2593,0.1481,0.6667,0.7639
P002135,Books,16,2.31,0.25,0.625,0.0625,0.9375,0.8641
P002059,Electronics,35,4.23,0.8286,0.0286,0.1143,0.8,0.7718
P002954,Food & Grocery,30,2.87,0.4,0.3333,0.0667,0.7667,0.8473
P001952,Electronics,21,4.81,1.0,0.0,0.1429,0.7143,0.6413
P000469,Electronics,34,2.85,0.1765,0.2647,0.0882,0.6176,0.7226
P000214,Toys & Games,30,2.8,0.2,0.2667,0.0,0.7333,0.8207
P002048,Books,14,2.57,0.0714,0.4286,0.0714,0.7857,0.9305
P004350,Toys & Games,42,4.17,0.881,0.0476,0.0,0.7143,0.8735
P003528,Electronics,25,2.08,0.08,0.76,0.08,0.6,0.7497
P004679,Electronics,12,2.42,0.0,0.4167,0.0833,0.8333,0.9024
P003288,Home & Kitchen,28,2.79,0.2143,0.3571,0.0357,0.75,0.8272
P004198,Health,17,3.94,0.8235,0.0,0.0588,0.5882,0.8898
P004123,Health,24,3.5,0.5833,0.1667,0.0417,0.7917,0.7621
P003111,Clothing,37,2.62,0.1622,0.4324,0.0811,0.7297,0.8856
P002262,Automotive,24,4.17,0.8333,0.0,0.0417,0.6667,0.7741
P003935,Books,14,4.36,0.9286,0.0,0.0,0.7143,0.8144
P004715,Books,15,3.73,0.6667,0.0667,0.0,0.7333,0.8233
P003654,Clothing,18,1.78,0.0556,0.8889,0.0556,0.6667,0.8519
P002938,Electronics,20,3.0,0.25,0.2,0.0,0.75,0.8106
P000108,Clothing,15,3.6,0.5333,0.0667,0.0667,0.6,0.8817
P002641,Beauty,20,1.75,0.05,0.9,0.05,0.8,0.8807
P003814,Electronics,15,4.0,0.8,0.1333,0.1333,0.7333,0.7379
P001830,Books,16,3.62,0.5625,0.125,0.0,0.8125,0.8411
P003699,Electronics,14,4.57,0.9286,0.0,0.0,0.7143,0.7617
P003653,Clothing,24,3.62,0.5833,0.2083,0.1667,0.7917,0.7748
P004676,Electronics,29,4.21,0.8276,0.0345,0.069,0.7586,0.7
P004803,Electronics,17,3.88,0.7647,0.0588,0.0588,0.8235,0.9044
P001051,Sports & Outdoors,12,4.25,0.9167,0.0833,0.0,0.6667,0.7676
P001620,Electronics,16,4.38,0.9375,0.0,0.0,0.8125,0.6837
P001131,Automotive,29,4.34,0.931,0.0,0.069,0.6552,0.7603
P001955,Health,17,1.41,0.0588,0.9412,0.0588,0.7647,0.8081
P000195,Electronics,26,2.35,0.0769,0.5385,0.0385,0.8462,0.7982
P004429,Clothing,19,4.63,0.9474,0.0,0.0,0.6316,0.8659
P003629,Sports & Outdoors,24,2.79,0.2917,0.375,0.0,0.7083,0.8373
P002827,Home & Kitchen,25,3.76,0.6,0.08,0.12,0.88,0.817
P001245,Home & Kitchen,10,4.3,0.9,0.0,0.0,0.8,0.8668
P001231,Clothing,19,4.53,0.9474,0.0,0.1579,0.7368,0.8514
P000417,Electronics,31,2.77,0.129,0.2903,0.0645,0.7097,0.8396
P000418,Toys & Games,25,3.0,0.4,0.36,0.08,0.72,0.8048
P003829,Food & Grocery,24,3.96,0.75,0.0833,0.0417,0.8333,0.9289
P004714,Health,20,4.5,0.9,0.0,0.0,0.8,0.787
P004237,Home & Kitchen,16,2.25,0.1875,0.6875,0.0625,0.8125,0.8244
P004689,Health,3,3.33,0.6667,0.3333,0.0,1.0,0.839
P000420,Food & Grocery,8,3.62,0.625,0.125,0.0,0.625,0.5407
P001783,Clothing,23,3.96,0.6522,0.0,0.087,0.8696,0.792
P001189,Electronics,34,3.97,0.6471,0.0,0.0294,0.7353,0.873
P000492,Sports & Outdoors,25,3.0,0.28,0.32,0.08,0.8,0.8095
P001183,Electronics,35,3.71,0.5714,0.0857,0.0857,0.6571,0.8086
P003209,Electronics,23,3.39,0.5217,0.1304,0.0435,0.913,0.7455
P002425,Health,10,4.6,0.9,0.0,0.1,0.8,0.6196
P004546,Clothing,25,2.76,0.2,0.36,0.04,0.8,0.7332
P000670,Home & Kitchen,25,3.68,0.6,0.08,0.04,0.72,0.7908
P003705,Electronics,11,2.64,0.1818,0.4545,0.0909,0.8182,0.9453
P002349,Electronics,28,4.39,0.8929,0.0,0.0357,0.7143,0.8445
P000175,Electronics,18,4.28,0.8889,0.0,0.1111,0.6111,0.773
P001968,Health,16,3.69,0.8125,0.0625,0.0625,0.8125,0.9323
P001065,Clothing,18,4.28,0.8333,0.0,0.1111,0.8889,0.8068
P001538,Beauty,39,3.23,0.3846,0.2051,0.0513,0.8205,0.7834
P001128,Beauty,24,4.67,1.0,0.0,0.0,0.6667,0.7742
P003171,Automotive,13,3.08,0.3846,0.3077,0.0,0.7692,0.7707
P004617,Electronics,18,2.72,0.1667,0.3333,0.1111,0.6667,0.9011
P000747,Clothing,19,4.05,0.8421,0.0526,0.1053,0.6316,0.8321
P001951,Food & Grocery,17,2.94,0.1765,0.1765,0.0,0.6471,0.7584
P000582,Books,12,4.58,1.0,0.0,0.0833,0.9167,0.8496
P002005,Electronics,31,3.23,0.3871,0.1613,0.0323,0.7419,0.7678
P003985,Home & Kitchen,30,4.3,0.8333,0.0333,0.0,0.6333,0.7914
P001373,Home & Kitchen,16,4.06,0.8125,0.0,0.0,0.6875,0.7761
P001297,Electronics,18,2.78,0.2222,0.4444,0.1111,0.8889,0.8476
P004642,Electronics,25,3.84,0.64,0.04,0.08,0.72,0.7439
P003236,Electronics,29,3.24,0.3793,0.2069,0.1379,0.7241,0.7853
P001413,Health,21,3.19,0.3333,0.2381,0.0476,0.8571,0.7918
P000157,Clothing,22,3.77,0.6818,0.1364,0.1364,0.5455,0.8405
P004956,Clothing,10,3.5,0.5,0.1,0.1,0.8,0.7075
P004882,Sports & Outdoors,24,3.04,0.2917,0.2083,0.0417,0.8333,0.8181
P003351,Electronics,17,3.35,0.5294,0.1765,0.0588,0.6471,0.7792
P000632,Toys & Games,19,4.37,0.9474,0.0,0.0,0.7895,0.7497
P003620,Automotive,3,3.67,0.3333,0.0,0.0,0.6667,0.9167
P002275,Health,36,3.92,0.7222,0.0833,0.0278,0.6944,0.7244
P000232,Home & Kitchen,17,2.24,0.1176,0.7059,0.1176,0.9412,0.8209
P000204,Electronics,35,4.51,0.9429,0.0,0.0857,0.7143,0.8771
P000581,Books,35,3.14,0.3714,0.2286,0.0286,0.8286,0.8667
P002781,Electronics,16,3.62,0.5,0.0625,0.0,0.8125,0.6269
P003683,Home & Kitchen,18,4.11,0.7778,0.0556,0.0556,0.7222,0.8007
P004893,Home & Kitchen,16,3.06,0.1875,0.125,0.0,0.625,0.7466
P004067,Clothing,22,3.18,0.3636,0.2273,0.1818,0.7273,0.8048
P000243,Clothing,22,4.59,0.9545,0.0,0.0455,0.8182,0.7263
P002273,Beauty,42,2.07,0.0714,0.7857,0.0238,0.8095,0.7599
P000244,Books,16,2.62,0.125,0.4375,0.0,0.5625,0.874
P003185,Electronics,24,3.08,0.3333,0.2917,0.0417,0.7083,0.7585
P000792,Home & Kitchen,21,4.38,0.8571,0.0476,0.0476,0.5238,0.717
P003290,Home & Kitchen,21,3.62,0.6667,0.1429,0.0476,0.5714,0.8294
P001262,Home & Kitchen,23,4.74,0.9565,0.0,0.087,0.7391,0.7617
P003266,Clothing,10,2.2,0.0,0.8,0.0,0.7,0.8646
P003658,Home & Kitchen,11,2.45,0.1818,0.5455,0.0909,0.7273,0.7959
P001437,Clothing,16,2.5,0.1875,0.625,0.1875,0.8125,0.7136
P004960,Beauty,23,4.96,1.0,0.0,0.1304,0.913,0.8
P001157,Electronics,22,2.91,0.3636,0.3636,0.0909,0.5909,0.7496
P002921,Automotive,18,4.11,0.8889,0.0,0.0,0.7222,0.7222
P004154,Home & Kitchen,18,4.83,1.0,0.0,0.0,0.6667,0.8297
P001274,Sports & Outdoors,38,3.82,0.6842,0.0789,0.0,0.6053,0.7921
P002629,Clothing,26,2.31,0.0769,0.6154,0.0385,0.6538,0.8376
P004316,Sports & Outdoors,33,4.18,0.7879,0.0,0.0606,0.6667,0.7124
P001185,Electronics,35,2.37,0.0857,0.5143,0.0,0.7429,0.8427
P000612,Sports & Outdoors,17,3.76,0.7647,0.1765,0.1765,0.7059,0.6937
P004363,Sports & Outdoors,11,2.45,0.1818,0.5455,0.0,0.7273,0.8379
P004308,Home & Kitchen,25,3.32,0.52,0.16,0.0,0.72,0.7996
P004253,Clothing,14,3.64,0.6429,0.0714,0.0,0.8571,0.6983
P001369,Clothing,18,2.61,0.1667,0.5,0.0,0.6667,0.8054
P001283,Home & Kitchen,25,4.44,0.92,0.0,0.08,0.76,0.8175
P003106,Beauty,27,3.89,0.6667,0.037,0.0741,0.6296,0.8588
P000613,Automotive,20,4.35,0.85,0.05,0.25,0.75,0.8006
P002110,Electronics,22,4.36,0.8636,0.0455,0.0455,0.8182,0.8072
P004537,Sports & Outdoors,18,4.56,0.8333,0.0,0.0556,0.6667,0.7373
P000098,Electronics,24,3.08,0.25,0.25,0.125,0.8333,0.8457
P000780,Health,47,3.13,0.2766,0.1915,0.0426,0.7447,0.8263
P003199,Electronics,27,4.41,0.8889,0.0,0.037,0.8519,0.8455
P003980,Sports & Outdoors,23,2.13,0.0435,0.6522,0.0,0.8696,0.6533
P002201,Electronics,15,3.67,0.6667,0.0667,0.0667,0.9333,0.9163
P003821,Toys & Games,15,2.2,0.0,0.6,0.0,0.6,0.8233
P004867,Clothing,10,3.8,0.7,0.1,0.0,0.6,0.8492
P003481,Home & Kitchen,19,3.32,0.4737,0.2105,0.0526,0.6842,0.6701
P003149,Health,32,4.66,0.9688,0.0,0.0938,0.625,0.7494
P001528,Home & Kitchen,16,3.19,0.25,0.125,0.125,0.5625,0.7657
P000483,Sports & Outdoors,36,3.11,0.3611,0.25,0.0278,0.7778,0.7764
P002203,Health,20,4.65,0.9,0.05,0.1,0.7,0.7622
P001412,Automotive,23,4.0,0.7826,0.0,0.087,0.6957,0.8157
P001898,Clothing,16,4.12,0.9375,0.0,0.0,0.75,0.6864
P004261,Food & Grocery,30,3.57,0.5,0.1333,0.0,0.6333,0.7192
P000411,Sports & Outdoors,33,4.52,1.0,0.0,0.0303,0.697,0.8897
P000808,Electronics,16,4.62,0.9375,0.0,0.0,0.8125,0.7024
P002304,Books,28,4.43,1.0,0.0,0.0357,0.8571,0.8347
P004457,Electronics,27,3.93,0.7407,0.037,0.037,0.6667,0.7895
P000393,Sports & Outdoors,15,3.6,0.5333,0.0667,0.1333,0.6667,0.7695
P002927,Beauty,15,4.0,0.6667,0.0,0.1333,0.6,0.8265
P003765,Electronics,20,4.3,0.9,0.0,0.05,0.75,0.8268
P002879,Books,23,3.78,0.6957,0.087,0.0,0.7826,0.7215
P000201,Toys & Games,32,3.59,0.5938,0.0625,0.0625,0.6875,0.7154
P000749,Toys & Games,35,3.49,0.4857,0.1429,0.0286,0.6571,0.8574
P002034,Home & Kitchen,28,2.18,0.0714,0.6429,0.0,0.75,0.7455
P001127,Books,17,4.47,0.9412,0.0,0.1176,0.8824,0.7549
P003789,Home & Kitchen,12,3.58,0.4167,0.0833,0.1667,0.6667,0.7951
P001041,Electronics,11,3.64,0.5455,0.0909,0.0,0.6364,0.879
P002194,Electronics,17,2.94,0.2941,0.2941,0.0,0.6471,0.9072
P004587,Books,25,3.32,0.44,0.12,0.04,0.6,0.8255
P001097,Clothing,27,4.7,0.963,0.0,0.0,0.7037,0.8016
P000640,Health,29,3.34,0.4138,0.1379,0.0,0.8966,0.8013
P000776,Health,33,3.18,0.3939,0.2424,0.0606,0.6667,0.8261
P004566,Sports & Outdoors,28,4.54,0.9286,0.0,0.0,0.8214,0.8129
P003103,Food & Grocery,28,4.57,0.9286,0.0,0.1071,0.7857,0.9189
P000589,Clothing,19,3.32,0.4211,0.1579,0.1053,0.7895,0.7548
P001954,Automotive,23,4.65,0.9565,0.0,0.087,0.7826,0.8803
P001527,Home & Kitchen,22,4.41,1.0,0.0,0.0,0.7727,0.7005
P004383,Clothing,21,4.52,0.9524,0.0,0.0952,0.619,0.814
P001777,Beauty,19,2.32,0.1053,0.4737,0.0526,0.7368,0.8429
P000433,Beauty,35,4.31,0.8571,0.0,0.0857,0.7429,0.8101
P000049,Beauty,13,1.69,0.0,0.8462,0.0,0.6923,0.7308
P002857,Sports & Outdoors,27,4.26,0.8889,0.037,0.1111,0.7407,0.8476
P000766,Electronics,17,4.35,0.9412,0.0588,0.0,0.8824,0.8529
P004965,Clothing,32,2.66,0.25,0.5312,0.0938,0.7188,0.8003
P004533,Sports & Outdoors,19,4.58,1.0,0.0,0.0,0.5789,0.7874
P002608,Clothing,19,3.95,0.7895,0.1053,0.0526,0.6316,0.7878
P003500,Health,25,2.8,0.2,0.32,0.04,0.76,0.8442
P001002,Home & Kitchen,20,3.8,0.6,0.05,0.05,0.9,0.7608
P000100,Automotive,36,2.31,0.0556,0.5833,0.0278,0.8333,0.8024
P000129,Electronics,15,3.33,0.4667,0.2,0.0667,0.7333,0.8822
P002836,Sports & Outdoors,26,2.96,0.2308,0.2692,0.1154,0.7692,0.8825
P000860,Books,22,2.64,0.2273,0.5,0.1364,0.5909,0.8497
P003576,Home & Kitchen,16,1.81,0.0625,0.875,0.0625,0.6875,0.7193
P003513,Automotive,15,2.6,0.2,0.4667,0.0,0.8,0.8995
P004812,Beauty,34,3.56,0.5588,0.1471,0.0588,0.5882,0.8089
P003865,Food & Grocery,29,2.93,0.2414,0.2414,0.0345,0.7241,0.786
P002819,Home & Kitchen,31,1.97,0.0323,0.7419,0.0323,0.6774,0.7974
P001732,Electronics,28,2.64,0.1786,0.5357,0.0714,0.6429,0.7103
P004790,Beauty,16,3.31,0.3125,0.125,0.125,0.625,0.7476
P001007,Food & Grocery,24,3.33,0.4583,0.2083,0.0833,0.7917,0.8962
P003151,Electronics,21,2.95,0.1905,0.2381,0.0952,0.8095,0.758
P004934,Clothing,42,3.86,0.7381,0.0714,0.0476,0.7143,0.7655
P000419,Clothing,22,2.18,0.0455,0.6818,0.0909,0.7273,0.861
P004950,Beauty,21,4.29,0.8571,0.0,0.0952,0.8095,0.823
P001970,Books,14,3.43,0.4286,0.1429,0.0714,0.8571,0.8959
P003198,Electronics,23,3.78,0.6087,0.0435,0.087,0.6957,0.8491
P002790,Home & Kitchen,13,3.08,0.3077,0.3077,0.0,0.9231,0.8949
P004592,Books,18,3.72,0.6111,0.0,0.0,0.7222,0.7501
P001616,Clothing,15,3.67,0.5333,0.2,0.0667,1.0,0.8195
P003680,Electronics,27,2.3,0.1111,0.5926,0.1111,0.7037,0.7961
P002722,Toys & Games,31,2.45,0.0968,0.5484,0.0645,0.7419,0.7947
P004323,Sports & Outdoors,22,3.82,0.7273,0.0909,0.0909,0.7727,0.7574
P001964,Electronics,24,3.62,0.5,0.125,0.125,0.7083,0.7695
P000047,Home & Kitchen,20,4.7,0.9,0.0,0.1,0.75,0.8729
P003944,Sports & Outdoors,16,4.0,0.8125,0.0625,0.0,0.875,0.7554
P001401,Home & Kitchen,17,4.53,0.9412,0.0,0.0588,0.7647,0.7554
P002873,Electronics,31,4.84,0.9677,0.0,0.0323,0.6452,0.7929
P000949,Health,8,4.62,1.0,0.0,0.0,0.625,0.7714
P004277,Home & Kitchen,35,2.23,0.0286,0.6571,0.0,0.7429,0.8951
P001650,Toys & Games,16,4.0,0.75,0.0,0.0,0.8125,0.8111
P003617,Home & Kitchen,18,4.39,0.8889,0.0556,0.0,0.8889,0.8428
P000585,Food & Grocery,33,2.88,0.2727,0.3939,0.0303,0.7273,0.7569
P003305,Beauty,26,2.54,0.1538,0.3462,0.1154,0.8462,0.7628
P000135,Sports & Outdoors,22,4.14,0.8182,0.0455,0.0455,0.7273,0.878
P003454,Electronics,20,2.2,0.05,0.65,0.1,0.85,0.7109
P001994,Electronics,12,3.75,0.6667,0.1667,0.0833,1.0,0.8006
P003828,Clothing,42,3.36,0.4762,0.1667,0.0476,0.6429,0.8464
P000255,Clothing,22,4.41,0.9091,0.0,0.0455,0.7273,0.839
P004548,Clothing,28,3.5,0.6071,0.1071,0.0357,0.7143,0.8294
P001741,Clothing,13,3.62,0.7692,0.2308,0.0769,0.5385,0.8176
P000869,Electronics,24,4.29,0.875,0.0417,0.0417,0.7083,0.7612
P000653,Beauty,22,3.18,0.4545,0.1818,0.0,0.7727,0.7756
P000272,Electronics,31,3.39,0.5484,0.2581,0.0323,0.6774,0.8145
P000542,Books,30,4.4,0.8667,0.0333,0.0333,0.6,0.817
P002780,Electronics,17,4.76,1.0,0.0,0.1176,0.7647,0.6629
P003647,Home & Kitchen,23,4.87,1.0,0.0,0.0435,0.6957,0.844
P000515,Clothing,15,3.2,0.3333,0.2,0.0667,0.8,0.7768
P000457,Automotive,24,4.17,0.7917,0.0,0.0,0.6667,0.706
P002452,Beauty,20,1.55,0.0,0.95,0.0,0.6,0.8922
P001115,Automotive,33,4.24,0.8485,0.0606,0.0606,0.697,0.8037
P000741,Electronics,22,2.27,0.0455,0.5909,0.0,0.9545,0.7637
P002115,Electronics,31,2.55,0.1613,0.4839,0.0968,0.7097,0.8357
P002963,Electronics,27,4.59,1.0,0.0,0.1111,0.7778,0.7886
P000898,Clothing,13,2.54,0.1538,0.6154,0.1538,0.6923,0.8302
P003891,Electronics,28,3.79,0.6071,0.0714,0.0357,0.7857,0.9069
P002982,Clothing,28,4.25,0.8214,0.0,0.0,0.7857,0.7685
P003807,Sports & Outdoors,22,4.59,0.9545,0.0,0.0,0.7273,0.8473
P001973,Beauty,20,4.05,0.75,0.1,0.05,0.6,0.8055
P004903,Electronics,24,3.08,0.3333,0.25,0.0833,0.9167,0.8746
P003027,Clothing,25,3.16,0.44,0.2,0.08,0.76,0.8163
P000769,Electronics,33,4.64,1.0,0.0,0.0303,0.5758,0.7115
P003573,Clothing,31,2.48,0.0968,0.4839,0.0645,0.7742,0.7326
P003721,Sports & Outdoors,20,4.65,0.95,0.0,0.1,0.9,0.7871
P004824,Beauty,25,4.12,0.76,0.04,0.08,0.76,0.8776
P002741,Electronics,23,3.3,0.4348,0.1739,0.0435,0.6522,0.8376
P002951,Electronics,29,3.55,0.6207,0.1379,0.069,0.6207,0.8292
P002788,Books,26,3.92,0.7308,0.0385,0.0769,0.8462,0.841
P000192,Clothing,20,3.9,0.7,0.0,0.05,0.8,0.844
P004120,Books,27,4.0,0.7407,0.0741,0.0741,0.7778,0.7508
P003478,Health,22,3.82,0.6818,0.0909,0.0909,0.6818,0.884
P003422,Home & Kitchen,15,4.6,1.0,0.0,0.1333,0.7333,0.7667
P003413,Books,26,3.69,0.6923,0.1154,0.0385,0.6538,0.7667
P001094,Clothing,29,4.28,0.8966,0.0345,0.1034,0.7586,0.7602
P000218,Electronics,31,2.61,0.0968,0.3548,0.0,0.6452,0.8447
P002647,Beauty,22,3.82,0.8182,0.1364,0.1364,0.8182,0.8734
P002705,Beauty,22,2.77,0.2273,0.3636,0.0909,0.7273,0.8171
P004266,Books,14,3.5,0.6429,0.2143,0.1429,0.6429,0.8956
P003400,Sports & Outdoors,25,2.2,0.08,0.56,0.04,0.72,0.7565
P001643,Home & Kitchen,15,2.47,0.2,0.5333,0.0,0.7333,0.7624
P002601,Home & Kitchen,20,2.75,0.15,0.35,0.0,0.85,0.7105
P002665,Books,28,4.75,1.0,0.0,0.1429,0.6786,0.7968
P003505,Beauty,23,2.87,0.2174,0.3913,0.087,0.5652,0.8291
P003773,Beauty,18,3.94,0.7222,0.0,0.1667,0.7222,0.7684
P003086,Clothing,26,3.54,0.6154,0.1538,0.0769,0.5385,0.7605
P004273,Toys & Games,27,4.04,0.7037,0.037,0.1481,0.7407,0.8823
P001594,Home & Kitchen,15,4.2,0.8,0.0,0.0667,0.9333,0.898
P004102,Sports & Outdoors,24,2.92,0.3333,0.375,0.0833,0.7917,0.8362
P000176,Electronics,12,4.08,0.9167,0.0833,0.0,0.5833,0.8416
P004179,Sports & Outdoors,15,4.13,0.7333,0.0,0.1333,0.7333,0.8062
P001543,Home & Kitchen,16,1.94,0.0625,0.8125,0.0625,0.8125,0.8797
P003477,Toys & Games,41,4.22,0.9024,0.0732,0.0488,0.8049,0.6943
P003559,Sports & Outdoors,18,3.61,0.5,0.0556,0.0556,0.7778,0.7012
P001889,Health,29,2.48,0.1724,0.6207,0.1034,0.8621,0.8404
P001152,Health,35,3.51,0.5143,0.1429,0.0857,0.6571,0.7789
P003775,Toys & Games,33,3.79,0.6061,0.0303,0.0606,0.8182,0.7785
P001533,Books,25,4.88,1.0,0.0,0.0,0.56,0.7609
P001618,Books,26,3.96,0.8077,0.0769,0.0,0.8462,0.8103
P003228,Clothing,10,2.3,0.1,0.8,0.1,0.8,0.7796
P003462,Toys & Games,17,4.0,0.8235,0.1176,0.1176,0.7647,0.6905
P000025,Toys & Games,35,3.89,0.7143,0.0571,0.0571,0.6286,0.8569
P002515,Clothing,39,4.26,0.8718,0.0513,0.0513,0.641,0.8154
P004119,Clothing,19,1.68,0.0526,0.7895,0.0526,0.7895,0.9299
P002025,Home & Kitchen,22,2.36,0.0909,0.5,0.0909,0.6818,0.6848
P000971,Clothing,7,2.0,0.0,0.8571,0.0,0.5714,0.8249
P004632,Home & Kitchen,29,4.55,0.931,0.0345,0.069,0.7931,0.8671
P001170,Electronics,24,3.5,0.4167,0.0417,0.0417,0.6667,0.7891
P003392,Beauty,33,3.88,0.6667,0.0303,0.0606,0.7576,0.8383
P003568,Books,32,4.03,0.75,0.0312,0.0625,0.7188,0.8044
P004201,Clothing,36,2.31,0.0833,0.6111,0.0833,0.6944,0.8063
P002622,Food & Grocery,17,3.29,0.3529,0.1176,0.0,0.6471,0.7676
P004515,Electronics,24,3.62,0.625,0.125,0.0833,0.5833,0.8295
P004817,Clothing,38,2.5,0.1053,0.5263,0.1053,0.7105,0.7624
P000459,Toys & Games,21,2.52,0.1429,0.5714,0.0952,0.7143,0.7668
P004221,Clothing,12,4.25,0.8333,0.0,0.0,0.6667,0.7152
P003137,Health,27,4.41,0.8889,0.0,0.0741,0.7778,0.6159
P003272,Sports & Outdoors,15,3.93,0.7333,0.0667,0.0667,0.8,0.8148
P002577,Beauty,26,4.62,1.0,0.0,0.0,0.8846,0.6989
P003811,Books,26,4.23,0.9231,0.0,0.0385,0.8846,0.6977
P003297,Beauty,36,4.61,0.9444,0.0,0.0278,0.7222,0.7428
P004466,Electronics,16,3.62,0.5,0.0625,0.0625,0.75,0.639
P002912,Electronics,25,4.12,0.76,0.04,0.0,0.64,0.815
P004251,Home & Kitchen,22,3.55,0.5455,0.1364,0.0455,0.9091,0.8655
P002791,Toys & Games,22,4.59,1.0,0.0,0.1364,0.7273,0.801
