product_id,category,price_usd,true_quality,seller_id,is_prime,num_images,bullet_points,has_video,brand_tier,days_on_platform,total_reviews,avg_rating
P000334,Health,27.33,4.6,S0071,0,0,3,0,mid,50,54,4.14
P000335,Electronics,142.33,3.79,S0126,1,3,4,0,budget,491,17,3.17
P000336,Sports & Outdoors,89.73,4.73,S0176,0,5,6,1,budget,892,61,4.39
P000337,Electronics,120.54,4.64,S0415,1,0,5,0,budget,345,22,4.57
P000338,Beauty,17.51,4.45,S0291,0,2,4,0,budget,363,24,3.42
P000339,Electronics,379.27,4.13,S0320,0,2,3,0,mid,792,22,3.44
P000340,Food & Grocery,37.4,4.39,S0439,1,2,5,0,budget,1095,26,3.79
P000341,Electronics,265.41,2.54,S0066,1,5,4,0,mid,622,6,2.02
P000342,Food & Grocery,38.34,4.68,S0112,1,3,7,1,premium,1739,3,4.4
P000343,Toys & Games,9.77,3.49,S0485,0,6,3,1,budget,771,126,2.96
P000344,Sports & Outdoors,146.45,4.88,S0386,1,4,6,0,mid,1799,42,4.42
P000345,Toys & Games,40.49,3.75,S0030,1,5,4,0,budget,1026,17,3.82
P000346,Toys & Games,58.69,3.4,S0114,0,4,4,0,mid,692,118,2.52
P000347,Food & Grocery,27.75,4.06,S0187,0,6,6,1,premium,231,1029,3.75
P000348,Clothing,46.34,3.97,S0017,1,1,5,0,budget,1328,5,3.54
P000349,Sports & Outdoors,55.1,3.84,S0292,0,7,3,0,premium,983,31,3.42
P000350,Electronics,230.59,4.71,S0325,0,6,6,0,budget,1730,73,3.97
P000351,Sports & Outdoors,53.91,2.76,S0168,1,1,3,1,mid,1741,4,2.37
P000352,Electronics,311.4,2.26,S0108,0,0,7,0,budget,956,5,2.03
P000353,Books,6.95,3.1,S0213,0,0,4,1,mid,465,103,2.73
P000354,Books,13.01,4.24,S0460,0,5,6,0,budget,621,31,4.03
P000355,Home & Kitchen,187.58,2.58,S0360,0,3,4,0,mid,156,14,1.99
P000356,Books,12.36,4.24,S0467,1,1,4,0,budget,305,4,3.4
P000357,Toys & Games,27.73,3.18,S0277,1,2,3,1,premium,760,48,2.26
P000358,Toys & Games,18.84,2.34,S0053,0,3,7,0,budget,341,6,2.15
P000359,Books,22.02,4.97,S0030,1,0,5,0,budget,1546,9,4.7
P000360,Sports & Outdoors,41.79,4.23,S0098,1,4,3,0,mid,1541,10,3.45
P000361,Food & Grocery,19.68,3.73,S0261,0,0,3,1,mid,340,22,2.98
P000362,Electronics,307.87,3.85,S0106,1,5,4,0,premium,488,8,4.03
P000363,Electronics,121.64,1.13,S0159,1,0,5,0,premium,1494,10,1.4
P000364,Electronics,296.94,1.62,S0456,1,6,3,0,mid,509,102,1.86
P000365,Sports & Outdoors,106.46,4.27,S0022,1,2,4,1,premium,490,40,3.95
P000366,Home & Kitchen,103.58,4.55,S0040,1,4,4,0,budget,1351,33,4.31
P000367,Toys & Games,34.82,4.69,S0195,1,3,7,0,premium,740,55,4.13
P000368,Beauty,195.77,3.95,S0376,1,7,5,0,mid,1511,9,3.13
P000369,Clothing,84.72,3.6,S0412,1,6,3,1,budget,966,51,2.83
P000370,Health,46.18,4.05,S0144,0,7,4,0,mid,398,55,3.65
P000371,Toys & Games,18.92,2.17,S0146,0,5,7,0,mid,301,9,2.23
P000372,Clothing,42.45,3.68,S0292,1,7,3,0,mid,1248,67,3.26
P000373,Home & Kitchen,129.43,4.74,S0433,1,1,3,1,budget,822,43,4.45
P000374,Clothing,125.51,3.83,S0089,1,2,3,0,mid,820,45,3.42
P000375,Electronics,449.15,3.64,S0447,1,6,3,0,mid,1233,244,3.37
P000376,Electronics,296.33,3.89,S0404,0,0,7,0,mid,519,38,3.73
P000377,Food & Grocery,10.36,4.91,S0134,1,1,7,0,premium,1798,10,4.82
P000378,Home & Kitchen,73.67,3.05,S0336,1,5,6,0,premium,950,38,2.83
P000379,Home & Kitchen,26.11,3.58,S0315,0,3,3,0,mid,1552,33,3.8
P000380,Beauty,11.47,3.89,S0011,0,2,6,0,mid,1406,8,3.43
P000381,Books,20.78,4.48,S0201,1,2,6,0,mid,1105,2,4.43
P000382,Food & Grocery,30.11,3.14,S0119,0,6,6,0,premium,206,30,3.0
P000383,Toys & Games,55.02,3.29,S0035,1,3,6,1,mid,1333,102,2.41
P000384,Home & Kitchen,74.11,3.98,S0234,0,0,6,0,mid,155,103,4.01
P000385,Home & Kitchen,75.66,4.74,S0352,1,4,5,0,mid,1335,46,3.99
P000386,Automotive,41.54,4.8,S0266,1,6,3,0,premium,1643,217,4.25
P000387,Beauty,26.29,4.3,S0045,1,1,7,1,mid,972,40,4.13
P000388,Food & Grocery,8.91,2.32,S0414,1,0,7,0,budget,1735,26,1.86
P000389,Electronics,55.61,2.84,S0036,1,5,5,0,mid,1140,42,2.53
P000390,Health,59.26,4.36,S0194,0,7,5,1,budget,965,13,4.12
P000391,Sports & Outdoors,41.37,4.69,S0285,1,0,7,0,budget,971,7,3.97
P000392,Electronics,312.27,3.52,S0464,0,5,5,0,mid,284,10,3.1
P000393,Sports & Outdoors,126.39,3.34,S0377,1,6,4,0,mid,147,18,2.9
P000394,Beauty,19.31,4.46,S0097,0,1,7,0,premium,169,93,4.3
P000395,Electronics,263.63,2.35,S0214,1,2,7,0,premium,1614,5,2.59
P000396,Home & Kitchen,36.99,1.02,S0429,1,4,4,0,mid,306,10,1.0
P000397,Toys & Games,10.57,2.27,S0124,1,4,4,0,budget,1157,87,2.07
P000398,Clothing,48.46,2.88,S0453,1,4,4,1,budget,530,21,2.43
P000399,Home & Kitchen,41.46,2.98,S0267,1,1,3,0,premium,708,26,2.69
P000400,Home & Kitchen,42.24,2.28,S0314,0,7,7,0,mid,1240,21,2.58
P000401,Clothing,147.21,4.01,S0332,1,3,7,0,budget,1573,336,3.72
P000402,Food & Grocery,8.81,3.68,S0484,1,4,5,1,mid,225,64,3.14
P000403,Toys & Games,40.26,3.62,S0344,1,4,6,0,budget,958,44,2.85
P000404,Electronics,101.85,3.06,S0206,0,4,5,0,mid,272,41,3.05
P000405,Automotive,129.34,3.52,S0296,1,2,7,0,premium,386,54,3.03
P000406,Health,45.45,2.23,S0350,1,2,7,1,mid,1292,304,1.77
P000407,Clothing,56.5,3.9,S0300,1,1,6,0,mid,82,21,3.6
P000408,Toys & Games,18.15,4.04,S0006,0,5,7,1,budget,485,40,3.81
P000409,Electronics,116.86,4.18,S0451,0,2,3,0,budget,1016,34,3.65
P000410,Automotive,130.82,3.35,S0138,1,0,7,0,budget,412,97,2.73
P000411,Sports & Outdoors,188.08,4.54,S0326,1,0,5,1,mid,711,256,4.5
P000412,Sports & Outdoors,86.71,4.16,S0284,1,7,4,0,budget,1061,16,3.95
P000413,Electronics,107.98,4.27,S0061,1,3,7,0,mid,1625,57,4.14
P000414,Health,46.57,3.86,S0438,0,4,7,0,mid,169,40,3.37
P000415,Electronics,793.81,3.27,S0042,0,4,3,0,mid,928,6,2.69
P000416,Clothing,47.85,4.38,S0477,1,6,6,0,budget,1143,106,3.78
P000417,Electronics,444.73,2.89,S0461,0,7,7,0,mid,877,216,2.14
P000418,Toys & Games,20.52,3.12,S0290,1,6,6,0,mid,64,88,2.71
P000419,Clothing,43.88,1.84,S0478,0,7,5,1,budget,1376,15,1.45
P000420,Food & Grocery,31.91,3.83,S0428,0,1,3,0,mid,442,6,3.42
P000421,Sports & Outdoors,82.5,4.35,S0450,0,3,5,0,mid,204,71,3.93
P000422,Electronics,116.81,4.34,S0400,1,2,5,1,mid,827,9,3.93
P000423,Electronics,113.82,2.42,S0465,1,6,7,0,premium,368,10,2.0
P000424,Electronics,334.73,3.97,S0387,1,2,4,0,mid,1146,42,3.22
P000425,Sports & Outdoors,132.86,4.62,S0441,1,6,4,0,mid,984,80,3.73
P000426,Toys & Games,79.28,3.84,S0056,1,1,7,1,premium,390,22,3.51
P000427,Clothing,132.82,3.69,S0214,0,5,7,0,premium,1656,25,3.36
P000428,Health,41.2,4.33,S0240,1,0,5,1,premium,1586,28,3.48
P000429,Electronics,153.49,3.49,S0455,1,6,5,1,mid,586,11,3.57
P000430,Toys & Games,71.98,2.63,S0244,0,6,6,1,premium,1656,20,2.62
P000431,Food & Grocery,33.75,4.4,S0220,1,4,3,0,budget,606,4,3.65
P000432,Toys & Games,17.75,4.29,S0394,1,4,4,1,premium,880,80,3.94
P000433,Beauty,15.06,4.17,S0326,1,3,5,1,budget,1031,940,3.71
P000434,Toys & Games,42.99,3.02,S0294,0,4,5,0,budget,512,35,2.8
P000435,Electronics,166.33,4.16,S0457,1,4,3,0,budget,1093,138,3.8
P000436,Clothing,44.29,3.91,S0410,1,3,5,0,mid,225,24,3.72
P000437,Electronics,352.09,4.13,S0356,1,4,6,0,mid,1100,6,4.16
P000438,Books,28.38,3.06,S0479,0,0,7,0,mid,1691,493,2.84
P000439,Beauty,62.19,3.52,S0025,0,3,6,0,mid,603,12,3.33
P000440,Sports & Outdoors,20.4,3.78,S0278,0,3,6,0,mid,266,103,3.84
P000441,Health,44.24,4.62,S0016,1,7,5,0,premium,1054,42,4.0
P000442,Electronics,280.67,4.74,S0396,1,2,3,0,mid,558,137,3.99
P000443,Beauty,11.2,3.37,S0064,1,7,4,0,mid,1345,30,3.23
P000444,Clothing,30.38,4.83,S0281,0,7,5,0,premium,612,8,3.98
P000445,Clothing,27.18,2.35,S0392,1,6,5,1,budget,140,14,1.87
P000446,Beauty,28.37,1.26,S0313,1,5,4,0,mid,504,557,1.59
P000447,Automotive,199.18,3.33,S0030,1,2,6,0,budget,1494,48,2.48
P000448,Sports & Outdoors,218.75,4.29,S0239,1,1,5,1,mid,33,451,3.95
P000449,Electronics,113.5,3.65,S0390,0,6,4,0,mid,1598,21,2.85
P000450,Sports & Outdoors,89.15,4.52,S0480,1,5,5,0,budget,396,77,4.19
P000451,Electronics,258.69,1.76,S0450,0,6,6,0,budget,513,7,2.13
P000452,Health,47.95,3.73,S0409,1,4,3,0,mid,1354,34,3.05
P000453,Beauty,35.57,2.89,S0154,1,7,4,0,mid,1681,477,1.97
P000454,Electronics,221.98,4.31,S0376,0,0,4,1,mid,393,12,3.99
P000455,Electronics,509.23,3.55,S0084,1,0,4,0,mid,1645,14,3.01
P000456,Clothing,87.19,4.06,S0165,0,0,6,0,budget,1382,89,3.6
P000457,Automotive,39.7,4.12,S0142,1,2,4,1,budget,77,37,3.82
P000458,Home & Kitchen,88.66,3.39,S0243,1,1,5,1,mid,766,322,3.22
P000459,Toys & Games,54.66,2.67,S0438,1,0,4,0,mid,478,24,2.57
P000460,Sports & Outdoors,78.52,3.27,S0432,0,6,3,0,premium,173,35,2.93
P000461,Books,35.49,2.33,S0447,0,1,7,0,mid,1665,48,2.23
P000462,Electronics,207.1,4.74,S0469,0,6,5,0,budget,1493,9,4.21
P000463,Food & Grocery,24.81,3.66,S0015,0,5,4,0,budget,1576,6,3.2
P000464,Clothing,48.4,2.76,S0499,1,4,5,0,mid,1154,6,2.48
P000465,Books,5.36,1.96,S0439,0,0,7,0,mid,1320,0,1.94
P000466,Beauty,26.68,4.08,S0368,1,0,3,0,mid,1113,29,3.48
P000467,Sports & Outdoors,43.53,3.23,S0041,0,1,7,0,mid,112,6,2.97
P000468,Food & Grocery,10.8,4.32,S0366,0,2,3,0,budget,295,17,3.75
P000469,Electronics,437.36,2.81,S0338,1,7,7,0,premium,1602,112,2.31
P000470,Books,24.36,3.21,S0047,0,3,4,0,budget,1133,10,3.2
P000471,Home & Kitchen,54.02,3.63,S0101,0,1,4,0,budget,603,75,3.38
P000472,Home & Kitchen,39.19,3.83,S0376,1,2,6,0,mid,1439,4,3.56
P000473,Electronics,220.98,4.34,S0084,0,2,3,0,mid,965,14,3.62
P000474,Electronics,335.36,4.45,S0174,1,4,3,0,mid,1793,267,3.93
P000475,Clothing,27.4,4.5,S0305,0,6,5,0,mid,910,19,4.23
P000476,Clothing,44.87,4.34,S0433,0,0,7,0,mid,1217,155,4.02
P000477,Home & Kitchen,92.59,4.0,S0143,1,6,4,0,premium,1769,559,4.37
P000478,Sports & Outdoors,20.34,4.39,S0006,1,0,5,0,mid,794,20,4.02
P000479,Sports & Outdoors,62.79,3.18,S0426,1,2,4,0,mid,1672,14,2.66
P000480,Home & Kitchen,42.51,4.81,S0468,0,4,6,1,budget,1479,2,4.2
P000481,Home & Kitchen,50.76,3.54,S0428,0,0,7,1,mid,93,47,2.93
P000482,Clothing,33.3,4.58,S0242,0,2,7,1,mid,119,52,3.93
P000483,Sports & Outdoors,70.6,3.13,S0361,0,5,4,0,budget,193,83,2.85
P000484,Clothing,142.71,4.0,S0064,0,5,4,0,budget,772,175,3.46
P000485,Electronics,152.32,4.5,S0319,1,0,7,0,premium,1465,9,4.45
P000486,Home & Kitchen,65.52,3.54,S0301,0,6,5,0,premium,1325,312,3.45
P000487,Home & Kitchen,182.03,2.78,S0318,1,3,4,0,premium,1336,23,2.76
P000488,Clothing,32.35,1.55,S0347,1,4,4,0,mid,666,51,1.32
P000489,Books,53.47,2.5,S0445,1,1,3,0,budget,109,30,2.52
P000490,Books,18.06,3.99,S0390,1,7,3,0,budget,134,13,3.9
P000491,Beauty,81.56,4.69,S0019,0,6,4,0,mid,274,7,4.7
P000492,Sports & Outdoors,101.95,2.75,S0351,1,5,6,1,premium,226,42,2.31
P000493,Sports & Outdoors,78.15,2.33,S0365,1,1,6,0,mid,1705,10,2.1
P000494,Clothing,43.26,3.49,S0277,1,6,3,0,mid,325,25,2.92
P000495,Toys & Games,22.01,2.91,S0312,1,3,3,1,premium,595,20,3.41
P000496,Books,18.84,2.46,S0041,1,5,7,0,budget,1501,21,2.15
P000497,Home & Kitchen,94.23,2.83,S0131,0,5,6,0,budget,397,3,2.93
P000498,Sports & Outdoors,64.49,4.56,S0432,1,6,6,0,premium,1305,0,4.15
P000499,Home & Kitchen,45.48,2.52,S0002,0,6,7,0,mid,853,90,2.53
P000500,Books,15.49,4.72,S0492,1,3,6,0,mid,1382,127,4.24
P000501,Beauty,50.79,3.3,S0112,1,0,4,0,premium,562,1,3.25
P000502,Health,79.26,3.92,S0390,0,3,5,0,premium,1639,54,3.61
P000503,Food & Grocery,14.74,2.72,S0110,1,3,6,1,mid,1324,42,2.96
P000504,Books,12.05,4.21,S0018,1,2,7,0,mid,565,6,3.88
P000505,Books,22.6,2.69,S0303,1,3,5,0,mid,1208,97,2.2
P000506,Toys & Games,80.02,4.01,S0378,0,4,3,0,premium,1345,129,3.76
P000507,Clothing,89.5,3.97,S0043,0,4,6,0,budget,1775,118,3.58
P000508,Toys & Games,15.1,4.52,S0135,1,2,6,0,mid,675,268,3.77
P000509,Books,15.36,2.54,S0153,0,4,7,1,premium,1759,109,2.4
P000510,Electronics,105.85,2.61,S0482,1,7,3,0,mid,1420,12,2.16
P000511,Electronics,157.57,3.89,S0156,0,5,7,0,mid,804,33,3.43
P000512,Health,99.51,4.62,S0032,0,4,3,1,budget,1261,52,4.17
P000513,Electronics,78.79,2.12,S0493,1,2,6,1,budget,1030,204,1.3
P000514,Clothing,17.04,4.1,S0047,1,2,4,0,budget,1781,24,3.56
P000515,Clothing,27.37,3.51,S0244,0,0,3,0,mid,138,15,3.44
P000516,Electronics,219.81,3.72,S0091,1,4,4,1,budget,1370,4,3.29
P000517,Clothing,65.31,2.92,S0127,0,0,5,0,mid,1504,94,2.06
P000518,Beauty,36.4,4.18,S0377,1,6,3,0,mid,40,42,3.74
P000519,Electronics,374.57,3.29,S0069,0,7,5,0,budget,931,11,3.11
P000520,Toys & Games,11.11,2.71,S0326,1,6,6,0,budget,1268,83,2.35
P000521,Health,77.52,2.57,S0284,0,1,7,0,mid,1534,22,2.23
P000522,Home & Kitchen,45.61,4.03,S0364,1,5,5,0,mid,209,6,3.49
P000523,Electronics,286.93,3.46,S0081,0,3,6,0,mid,521,163,3.3
P000524,Sports & Outdoors,29.38,1.82,S0177,0,0,7,0,premium,996,2,1.39
P000525,Electronics,185.55,2.34,S0002,0,5,3,0,mid,1167,39,2.27
P000526,Home & Kitchen,63.38,2.72,S0440,0,6,6,0,mid,308,28,2.37
P000527,Food & Grocery,44.01,3.52,S0495,1,3,7,1,mid,1488,4,3.54
P000528,Automotive,28.97,3.82,S0224,1,7,7,0,mid,905,48,3.29
P000529,Toys & Games,32.6,4.72,S0265,1,0,7,1,mid,740,14,3.91
P000530,Clothing,23.47,4.66,S0068,1,6,7,1,budget,1432,249,4.38
P000531,Beauty,37.92,3.24,S0439,1,5,5,0,premium,937,110,3.06
P000532,Beauty,44.64,3.21,S0384,0,5,7,0,premium,541,43,3.01
P000533,Home & Kitchen,119.06,4.24,S0058,0,4,4,1,mid,801,1,4.07
P000534,Sports & Outdoors,47.15,4.29,S0265,1,0,3,0,mid,300,16,3.56
P000535,Electronics,322.69,4.43,S0086,1,3,3,1,mid,1522,15,3.75
P000536,Clothing,101.82,4.63,S0297,1,7,3,0,budget,586,141,4.56
P000537,Books,6.72,3.34,S0329,0,3,6,0,budget,649,40,3.14
P000538,Electronics,267.14,3.3,S0193,0,0,5,0,budget,337,48,2.83
P000539,Electronics,328.8,4.72,S0221,1,3,7,0,mid,690,112,3.72
P000540,Toys & Games,27.4,3.08,S0356,1,1,4,0,mid,354,234,2.4
P000541,Automotive,36.27,3.54,S0078,0,3,6,0,mid,111,190,2.9
P000542,Books,31.69,4.64,S0018,1,5,7,0,budget,1264,63,4.01
P000543,Toys & Games,15.58,3.53,S0209,0,0,4,0,premium,696,23,3.27
P000544,Automotive,67.39,3.5,S0246,1,3,5,1,mid,1276,55,2.74
P000545,Electronics,180.6,3.38,S0144,0,4,5,0,premium,424,31,2.88
P000546,Home & Kitchen,84.49,3.88,S0214,0,6,7,1,mid,966,85,3.11
P000547,Home & Kitchen,37.76,3.78,S0052,1,0,4,0,mid,401,16,3.28
P000548,Electronics,122.68,2.52,S0374,1,5,4,0,mid,476,97,2.98
P000549,Beauty,29.71,3.76,S0384,1,4,6,0,budget,1745,35,3.74
P000550,Home & Kitchen,100.6,3.81,S0133,1,0,7,0,mid,967,52,3.6
P000551,Home & Kitchen,216.98,3.1,S0326,1,0,3,0,mid,40,7,2.63
P000552,Electronics,74.88,4.39,S0117,1,5,3,1,mid,1708,23,3.63
P000553,Clothing,54.37,4.93,S0198,0,6,7,0,mid,1485,56,4.41
P000554,Health,19.8,3.74,S0160,1,6,5,0,budget,709,26,2.9
P000555,Electronics,340.92,4.53,S0486,1,6,5,0,mid,455,1,4.27
P000556,Clothing,25.62,3.2,S0241,0,6,7,0,mid,779,7,2.82
P000557,Clothing,30.02,4.6,S0317,1,4,4,0,mid,1398,49,4.13
P000558,Books,12.64,4.05,S0105,1,1,5,0,premium,904,201,3.15
P000559,Sports & Outdoors,62.1,4.12,S0464,0,4,7,1,budget,338,25,3.72
P000560,Books,21.85,3.31,S0343,0,2,6,1,mid,345,18,2.91
P000561,Electronics,247.29,3.35,S0053,1,2,6,0,mid,1787,117,2.73
P000562,Clothing,44.84,2.18,S0166,0,0,4,0,mid,463,33,2.03
P000563,Health,17.11,3.48,S0253,1,0,6,0,premium,1054,80,3.01
P000564,Sports & Outdoors,100.59,3.58,S0211,1,6,7,0,mid,1252,23,3.31
P000565,Sports & Outdoors,62.97,3.65,S0401,1,1,7,0,premium,303,20,3.47
P000566,Beauty,56.22,3.84,S0279,1,5,6,0,budget,315,88,3.13
P000567,Toys & Games,20.93,3.67,S0279,1,2,7,1,premium,582,74,3.34
P000568,Electronics,70.74,3.88,S0189,1,3,7,0,mid,1099,22,3.52
P000569,Home & Kitchen,53.89,2.77,S0423,0,3,6,0,budget,1526,8,2.87
P000570,Books,39.17,2.28,S0351,1,2,5,1,mid,713,4,2.3
P000571,Clothing,49.56,3.29,S0353,0,3,5,1,mid,534,5,2.86
P000572,Health,33.71,2.59,S0329,1,6,6,0,premium,572,15,2.2
P000573,Books,10.68,3.72,S0333,0,4,7,0,budget,1399,48,3.39
P000574,Toys & Games,91.87,4.5,S0379,1,6,5,1,mid,1003,4,3.71
P000575,Health,20.49,3.9,S0118,1,7,6,0,mid,1126,4,3.22
P000576,Books,11.65,3.93,S0262,0,3,5,0,budget,429,52,3.4
P000577,Health,53.5,3.85,S0066,1,6,6,0,premium,1165,217,2.75
P000578,Sports & Outdoors,21.34,3.64,S0184,0,0,6,0,mid,578,122,2.98
P000579,Health,81.64,4.54,S0146,0,4,3,1,mid,1598,3,3.99
P000580,Home & Kitchen,79.99,4.73,S0101,0,3,3,0,premium,958,52,5.0
P000581,Books,30.87,3.06,S0274,0,0,3,0,premium,305,104,2.56
P000582,Books,25.16,4.24,S0219,0,7,6,1,premium,1193,18,4.01
P000583,Electronics,167.95,3.29,S0228,1,5,7,0,budget,78,24,2.9
P000584,Home & Kitchen,29.06,3.91,S0437,0,4,4,0,premium,1510,49,3.65
P000585,Food & Grocery,20.23,2.75,S0181,1,5,3,0,budget,749,59,2.15
P000586,Sports & Outdoors,36.21,1.55,S0061,1,6,3,0,mid,1489,52,1.0
P000587,Electronics,247.66,4.28,S0396,0,6,5,0,premium,1693,78,4.27
P000588,Clothing,73.02,3.27,S0108,1,2,6,0,budget,910,42,2.54
P000589,Clothing,109.15,3.49,S0487,0,3,4,0,budget,226,15,3.59
P000590,Electronics,231.23,2.2,S0333,0,2,6,0,premium,161,19,1.87
P000591,Food & Grocery,38.31,4.76,S0128,0,7,3,0,budget,594,13,4.04
P000592,Home & Kitchen,46.02,4.08,S0288,1,0,6,0,budget,362,19,3.52
P000593,Clothing,33.77,4.54,S0467,1,7,4,0,budget,1293,64,4.57
P000594,Sports & Outdoors,86.37,3.32,S0459,1,2,7,0,mid,30,13,2.78
P000595,Electronics,146.71,2.95,S0199,1,6,6,0,mid,1293,119,2.54
P000596,Clothing,52.89,2.22,S0015,0,1,5,0,mid,358,10,2.29
P000597,Beauty,14.81,4.45,S0040,0,6,7,0,premium,251,42,4.15
P000598,Sports & Outdoors,38.3,2.91,S0440,0,4,7,1,mid,84,90,3.24
P000599,Automotive,109.81,3.38,S0331,0,7,3,1,mid,1458,56,3.39
P000600,Sports & Outdoors,110.65,3.49,S0363,0,3,5,0,budget,1295,3,2.93
P000601,Home & Kitchen,30.45,3.34,S0361,1,7,6,0,premium,1616,38,3.4
P000602,Toys & Games,47.85,3.12,S0388,1,6,4,1,budget,996,13,2.23
P000603,Health,27.6,3.39,S0255,0,0,7,1,premium,1084,6,3.28
P000604,Beauty,28.28,4.37,S0190,0,3,6,0,budget,93,43,3.74
P000605,Automotive,175.5,4.11,S0118,1,3,6,0,premium,67,7,3.88
P000606,Toys & Games,51.95,4.06,S0154,1,1,3,0,premium,1123,44,4.24
P000607,Health,61.26,1.0,S0376,1,7,7,0,budget,935,190,1.0
P000608,Electronics,581.51,4.0,S0008,0,0,7,0,budget,1471,47,3.88
P000609,Beauty,18.35,1.86,S0073,1,2,7,0,budget,1005,25,1.93
P000610,Home & Kitchen,30.44,2.31,S0394,0,2,5,1,budget,80,27,2.28
P000611,Books,11.67,3.23,S0325,0,3,7,1,mid,1171,99,2.61
P000612,Sports & Outdoors,55.8,3.66,S0081,0,5,3,0,budget,254,22,3.27
P000613,Automotive,18.26,4.27,S0019,1,0,4,0,budget,1599,18,3.55
P000614,Automotive,66.22,3.83,S0114,0,5,6,0,mid,864,10,3.58
P000615,Clothing,32.46,3.23,S0060,0,3,6,1,budget,813,11,2.52
P000616,Beauty,44.81,4.42,S0139,1,4,3,0,mid,104,96,3.85
P000617,Beauty,34.59,3.83,S0417,1,0,4,1,budget,570,18,3.64
P000618,Home & Kitchen,38.36,3.42,S0435,1,6,3,0,budget,67,64,2.86
P000619,Electronics,263.57,3.08,S0144,1,4,3,0,budget,222,71,2.65
P000620,Electronics,285.52,4.74,S0144,1,2,3,0,budget,1060,10,3.99
P000621,Toys & Games,20.18,2.07,S0414,1,6,7,0,budget,888,12,1.94
P000622,Books,13.39,4.64,S0213,0,3,7,1,budget,1025,66,4.13
P000623,Automotive,19.73,3.31,S0107,1,3,6,0,budget,1458,39,2.76
P000624,Home & Kitchen,28.59,3.48,S0374,1,1,3,0,mid,1457,26,2.94
P000625,Automotive,48.04,3.33,S0246,0,3,6,0,mid,1590,57,3.04
P000626,Home & Kitchen,57.5,3.56,S0447,0,1,5,0,mid,167,111,2.89
P000627,Toys & Games,18.15,2.94,S0439,0,5,6,0,premium,162,31,2.63
P000628,Electronics,135.95,3.75,S0396,0,2,5,0,mid,1618,16,3.38
P000629,Books,8.63,3.56,S0487,0,0,3,0,budget,1570,38,3.25
P000630,Toys & Games,35.46,4.07,S0268,1,5,7,0,mid,62,12,3.5
P000631,Food & Grocery,28.4,2.92,S0274,1,6,7,0,mid,82,39,2.81
P000632,Toys & Games,40.74,4.3,S0002,1,6,7,0,mid,563,33,4.16
P000633,Electronics,186.38,4.13,S0085,0,3,6,0,budget,1001,12,3.91
P000634,Home & Kitchen,21.82,3.59,S0079,1,2,7,1,mid,116,20,3.29
P000635,Electronics,127.53,3.21,S0461,1,1,3,0,budget,823,22,2.46
P000636,Electronics,144.89,3.99,S0127,1,3,5,0,budget,462,79,4.09
P000637,Beauty,21.98,3.9,S0312,0,0,4,0,mid,1659,11,3.53
P000638,Beauty,29.29,3.38,S0207,1,7,5,0,premium,1472,12,3.14
P000639,Toys & Games,75.27,1.5,S0383,0,1,3,0,premium,956,21,1.14
P000640,Health,61.86,3.44,S0182,0,6,7,0,premium,251,65,3.03
P000641,Beauty,15.48,3.2,S0469,1,3,4,1,mid,497,79,3.23
P000642,Toys & Games,48.08,3.98,S0258,0,5,3,0,mid,387,45,3.82
P000643,Electronics,271.66,4.45,S0122,1,7,3,0,budget,1550,78,3.91
P000644,Clothing,27.74,4.56,S0207,1,3,3,1,mid,1112,133,4.56
P000645,Sports & Outdoors,108.17,2.2,S0183,1,7,6,0,mid,639,40,1.68
P000646,Health,34.51,3.4,S0364,0,2,7,0,budget,68,12,2.56
P000647,Electronics,79.39,2.81,S0162,1,2,3,0,budget,1500,30,1.95
P000648,Books,23.65,3.73,S0027,0,5,3,0,premium,1096,6,3.6
P000649,Beauty,31.89,4.69,S0392,0,1,7,0,budget,456,53,4.01
P000650,Electronics,161.38,4.45,S0498,1,0,4,1,budget,1613,18,3.96
P000651,Home & Kitchen,53.78,1.4,S0126,1,2,3,0,premium,1367,37,1.59
P000652,Health,24.68,4.53,S0422,1,4,3,0,budget,153,29,4.18
P000653,Beauty,40.38,3.13,S0020,1,3,6,0,premium,43,20,2.46
P000654,Clothing,43.84,4.09,S0168,0,0,3,1,budget,40,43,4.17
P000655,Health,41.99,4.0,S0006,1,4,5,1,budget,508,28,3.51
P000656,Home & Kitchen,68.14,2.81,S0199,0,4,7,1,budget,748,15,2.51
P000657,Health,19.01,4.46,S0305,0,2,5,0,budget,1674,8,3.8
P000658,Clothing,26.31,4.14,S0482,1,4,3,0,mid,1532,50,3.39
P000659,Sports & Outdoors,17.26,3.68,S0421,1,2,6,0,mid,1796,7,3.38
P000660,Home & Kitchen,77.18,3.53,S0468,0,0,5,0,mid,1685,285,2.74
P000661,Clothing,21.74,3.02,S0327,0,5,4,0,mid,37,155,2.69
P000662,Health,41.15,4.01,S0197,1,3,4,0,budget,1448,4,4.08
P000663,Clothing,56.22,2.25,S0454,0,7,6,0,mid,1664,70,2.25
P000664,Electronics,265.54,3.41,S0030,0,1,5,0,budget,1179,129,3.13
P000665,Home & Kitchen,26.71,3.72,S0408,0,0,5,0,budget,1734,16,3.02
P000666,Beauty,26.93,3.84,S0494,0,6,6,0,premium,785,50,3.44
P000667,Toys & Games,87.17,3.97,S0012,0,6,4,0,premium,1425,28,3.33
P000668,Automotive,209.78,3.02,S0327,0,7,6,0,budget,1426,75,3.15
